rank,object_id,score,n_obs
9672,ZTF25abeldjp,0.165658,25
9673,ZTF21aayddvb,0.165549,14
9674,ZTF25abimgse,0.165492,19
9675,ZTF20aavshar,0.165464,34
9676,ZTF20achbkud,0.165322,27
9677,ZTF20abmectx,0.165287,20
9678,ZTF24abtcxfm,0.165165,16
9679,ZTF25abhbvnd,0.164972,13
9680,ZTF20aavyzid,0.164944,16
9681,ZTF24absoabp,0.164907,18
9682,ZTF23aawcbby,0.164762,19
9683,ZTF26aallvrf,0.164466,15
9684,ZTF19abpftbj,0.164363,34
9685,ZTF21aagsynt,0.164283,15
9686,ZTF23aakhjuz,0.164217,17
9687,ZTF25abusnta,0.164152,17
9688,ZTF19acigkxd,0.163881,21
9689,ZTF22abduiem,0.163535,10
9690,ZTF21aasraph,0.163350,12
9691,ZTF19abowblg,0.163317,17
9692,ZTF25aamkqzo,0.163254,10
9693,ZTF20aavqaws,0.163075,19
9694,ZTF26aaiyura,0.163046,20
9695,ZTF21abiawgw,0.162500,19
9696,ZTF21aastxqq,0.162455,19
9697,ZTF23aahwchb,0.162446,30
9698,ZTF26aapoyyf,0.162251,21
9699,ZTF22aavebae,0.161519,13
9700,ZTF20abbauvp,0.161475,23
9701,ZTF25aauvipc,0.161453,17
9702,ZTF20aamxlmf,0.161195,14
9703,ZTF20aarzdzd,0.160854,14
9704,ZTF22abfzajc,0.160628,18
9705,ZTF23aaejxls,0.160614,20
9706,ZTF21abjhgra,0.160335,13
9707,ZTF21abzeggr,0.160203,17
9708,ZTF21aasmksq,0.159957,17
9709,ZTF18aawxxvy,0.159936,22
9710,ZTF20acpgokr,0.159892,23
9711,ZTF19abfzhzc,0.159886,35
9712,ZTF20aaeipdz,0.159836,20
9713,ZTF21abawosy,0.159774,16
9714,ZTF22aapehze,0.159587,12
9715,ZTF23abgawjv,0.159460,16
9716,ZTF25acbendr,0.159460,11
9717,ZTF20abmdorz,0.159459,34
9718,ZTF20abefdbs,0.159352,20
9719,ZTF22aakzrsm,0.159087,13
9720,ZTF22abmzuez,0.159022,19
9721,ZTF21ackmyac,0.158826,23
9722,ZTF21abvdjcu,0.158685,20
9723,ZTF20abcdknl,0.158487,15
9724,ZTF22abhjuqr,0.158126,44
9725,ZTF22abaqgpd,0.158072,17
9726,ZTF23aajfdxf,0.157954,21
9727,ZTF22abxlqex,0.157796,20
9728,ZTF23aazshvj,0.157776,16
9729,ZTF22aajjmiy,0.157773,21
9730,ZTF22abgprmc,0.157729,14
9731,ZTF19acysrpv,0.157629,23
9732,ZTF20acpjfxy,0.157614,14
9733,ZTF21abcpbjj,0.157560,15
9734,ZTF19acyjybc,0.157257,158
9735,ZTF20achnjnz,0.157246,23
9736,ZTF19aavnven,0.157213,12
9737,ZTF20abmsryv,0.156989,30
9738,ZTF22aakizqm,0.156899,16
9739,ZTF24abhwgoi,0.156620,26
9740,ZTF24aabqmrm,0.156558,31
9741,ZTF22aafuede,0.156278,11
9742,ZTF21aahmxsq,0.156196,15
9743,ZTF21aacvupj,0.156158,21
9744,ZTF21aazniwg,0.155684,44
9745,ZTF21aanuafi,0.155541,16
9746,ZTF21abrqois,0.155411,47
9747,ZTF19abaunzt,0.155301,14
9748,ZTF20aahfate,0.155159,46
9749,ZTF23aaoulng,0.155131,14
9750,ZTF24abcsosy,0.155072,16
9751,ZTF20abztyuw,0.155036,15
9752,ZTF25aavuxkd,0.154433,14
9753,ZTF19achspzk,0.154340,14
9754,ZTF21aavpciy,0.154296,14
9755,ZTF21abbwxbf,0.153891,18
9756,ZTF20acjejlu,0.153838,10
9757,ZTF20acqcxmx,0.153689,18
9758,ZTF25abhhyqm,0.153532,19
9759,ZTF21aawbbid,0.153399,21
9760,ZTF20aaljhbu,0.153360,13
9761,ZTF19acbtkmt,0.153186,50
9762,ZTF21aaaosne,0.152890,14
9763,ZTF24aauncwh,0.152860,18
9764,ZTF24aascpbx,0.152711,11
9765,ZTF20abtgpbn,0.152649,19
9766,ZTF18adbbwlk,0.152590,14
9767,ZTF22aaphcwi,0.152507,19
9768,ZTF20aagzxsq,0.152430,15
9769,ZTF22aaolybe,0.152406,14
9770,ZTF23abkgwiy,0.152230,16
9771,ZTF20abekcdt,0.152122,28
9772,ZTF26aaachld,0.152119,16
9773,ZTF20aciqtvg,0.152106,14
9774,ZTF20abyjieg,0.152050,15
9775,ZTF21abismqa,0.151972,16
9776,ZTF25acfdklu,0.151878,15
9777,ZTF22aadkwgl,0.151789,15
9778,ZTF21acitbcw,0.151729,15
9779,ZTF20aaomeaa,0.151725,11
9780,ZTF22abqgvkn,0.151705,20
9781,ZTF19acjjizo,0.151622,14
9782,ZTF23abbbvba,0.151506,14
9783,ZTF22abfyqxs,0.151256,13
9784,ZTF22abtkhez,0.151194,35
9785,ZTF24aawlhdv,0.151127,14
9786,ZTF24aalbhuy,0.150953,11
9787,ZTF22aakelql,0.150428,40
9788,ZTF19abzlcjk,0.150377,19
9789,ZTF18abqxaqe,0.150346,18
9790,ZTF26aaogzyy,0.150293,26
9791,ZTF25abjbclh,0.150269,19
9792,ZTF26aaadhep,0.150185,20
9793,ZTF21absxtdp,0.150170,20
9794,ZTF25aanztch,0.150146,11
9795,ZTF21abecsci,0.150034,41
9796,ZTF20acuomki,0.149999,24
9797,ZTF24abutdkw,0.149734,21
9798,ZTF20aarvtqd,0.149648,23
9799,ZTF24aavextw,0.149551,10
9800,ZTF22abfxwkm,0.149374,25
9801,ZTF19abnsdec,0.149272,12
9802,ZTF22aagtxzo,0.149201,17
9803,ZTF24aaovnjb,0.148748,13
9804,ZTF21aaqdwzs,0.148688,16
9805,ZTF26aakyery,0.148531,23
9806,ZTF20abbhzay,0.148130,12
9807,ZTF20abygoad,0.147809,15
9808,ZTF24abnafhe,0.147657,15
9809,ZTF21aapvuzq,0.147579,13
9810,ZTF24aasdtkt,0.147435,15
9811,ZTF21abaeiei,0.147182,19
9812,ZTF20abtaeux,0.146855,23
9813,ZTF20abxauoa,0.146783,24
9814,ZTF21abfqvjb,0.146579,19
9815,ZTF24abdfesv,0.146365,12
9816,ZTF21aavrznp,0.146358,49
9817,ZTF25aaisegx,0.146301,14
9818,ZTF21acioiha,0.146154,15
9819,ZTF24aasrfth,0.145857,24
9820,ZTF19acfcdxy,0.145803,27
9821,ZTF19aburhkf,0.145548,10
9822,ZTF24aaupndu,0.145410,23
9823,ZTF26aawvsjv,0.145394,16
9824,ZTF20abqnztv,0.145109,14
9825,ZTF20acjfitv,0.145008,72
9826,ZTF21aaoggqn,0.144805,16
9827,ZTF19acbtlkz,0.144323,33
9828,ZTF25aafvrmz,0.144128,20
9829,ZTF24abdjlyq,0.144067,17
9830,ZTF20abawjrj,0.144028,20
9831,ZTF26aavetxj,0.144010,23
9832,ZTF22abfvxob,0.143908,10
9833,ZTF19acykhsz,0.143899,92
9834,ZTF21abrdbbe,0.143778,12
9835,ZTF20abhahab,0.143745,93
9836,ZTF24abistvp,0.143432,11
9837,ZTF20acjrytv,0.143109,15
9838,ZTF22aaonhaa,0.142938,17
9839,ZTF24abvmxcl,0.142773,26
9840,ZTF22aalcfxa,0.142765,12
9841,ZTF20achnhlt,0.142643,13
9842,ZTF24abltxrh,0.142340,15
9843,ZTF22aagfchp,0.142326,23
9844,ZTF19acbvgee,0.142303,18
9845,ZTF22abgqjmt,0.142100,18
9846,ZTF20acbqtpg,0.142067,16
9847,ZTF24abeqnyi,0.141989,19
9848,ZTF26aaeqrvs,0.141637,15
9849,ZTF22aadevfd,0.141163,20
9850,ZTF25aatvppu,0.141138,23
9851,ZTF24abeppdw,0.141040,31
9852,ZTF24aaivxia,0.140726,15
9853,ZTF25abkinjq,0.140609,11
9854,ZTF22aaorjov,0.140238,21
9855,ZTF21aagyvtq,0.140121,20
9856,ZTF19acbjmlh,0.139964,15
9857,ZTF20abfhxej,0.139956,63
9858,ZTF22abmtvkw,0.139723,27
9859,ZTF21aaarhgy,0.139099,19
9860,ZTF21abxdzzr,0.138867,17
9861,ZTF24aalcenn,0.138604,12
9862,ZTF21aaqqjoe,0.138587,24
9863,ZTF20abfzbvg,0.138548,33
9864,ZTF19aaxrfvd,0.138247,14
9865,ZTF20aaeiqrk,0.138042,21
9866,ZTF22aakqwav,0.137980,15
9867,ZTF26aaejkev,0.137924,17
9868,ZTF25abbnidh,0.137477,18
9869,ZTF24aatcenz,0.137205,19
9870,ZTF23aberuma,0.137165,20
9871,ZTF19acytcao,0.136984,27
9872,ZTF22aamxbjk,0.136767,25
9873,ZTF23aamsjpi,0.136715,38
9874,ZTF19abfwkof,0.136691,30
9875,ZTF22aaxfqka,0.136499,33
9876,ZTF20aalkksc,0.136480,14
9877,ZTF24ablkwit,0.136408,11
9878,ZTF20aazhxjf,0.136326,11
9879,ZTF23aafqkuj,0.136238,16
9880,ZTF21acimaio,0.136190,12
9881,ZTF20abbvlpv,0.135793,30
9882,ZTF20abbupzh,0.135641,13
9883,ZTF20aagzcno,0.135077,11
9884,ZTF23aanwzfc,0.135074,26
9885,ZTF20abefaaw,0.134915,14
9886,ZTF22aaswalk,0.134779,16
9887,ZTF24aartlir,0.134708,10
9888,ZTF19abfjjwc,0.134479,12
9889,ZTF24aaerxqv,0.134423,45
9890,ZTF21acjefpt,0.134231,14
9891,ZTF20abjafnr,0.134055,18
9892,ZTF20abramro,0.134039,12
9893,ZTF23abkhtda,0.133957,14
9894,ZTF23aaqboan,0.133828,17
9895,ZTF25abwkbmm,0.133816,20
9896,ZTF23abauhws,0.133803,17
9897,ZTF20aaglvqe,0.133748,26
9898,ZTF25abwdcgh,0.133493,11
9899,ZTF26aagpumr,0.133366,20
9900,ZTF21aaxsuuk,0.133321,18
9901,ZTF22abmuaiu,0.133287,15
9902,ZTF21aagmogi,0.132821,15
9903,ZTF23aanrhsu,0.132110,12
9904,ZTF20aciaaiw,0.131925,15
9905,ZTF21aacikuo,0.131925,13
9906,ZTF22aansjuu,0.131839,16
9907,ZTF26aarhchh,0.131794,15
9908,ZTF20abjziij,0.131785,16
9909,ZTF22aaddrgt,0.131711,15
9910,ZTF23aambtdw,0.131405,18
9911,ZTF22aalmgkb,0.131405,17
9912,ZTF19aazwzsw,0.131392,16
9913,ZTF23aamzkrs,0.131373,12
9914,ZTF21acldimi,0.131366,77
9915,ZTF21aagpbkj,0.131349,22
9916,ZTF22aadnwlu,0.131330,50
9917,ZTF23abkjoij,0.131300,13
9918,ZTF18aarneoz,0.131192,25
9919,ZTF20aaxwdeq,0.130962,20
9920,ZTF22aaimays,0.130889,10
9921,ZTF21aaciget,0.130866,10
9922,ZTF21acerusx,0.130860,19
9923,ZTF24aaktjyo,0.130344,13
9924,ZTF24abocwde,0.130326,24
9925,ZTF19acanuyb,0.130305,22
9926,ZTF22aagporg,0.130238,16
9927,ZTF21aasjqhm,0.129992,17
9928,ZTF21abfjaxa,0.129261,15
9929,ZTF25abijxtr,0.129163,26
9930,ZTF26aauwdrs,0.129038,41
9931,ZTF21acksjmc,0.129006,24
9932,ZTF23aandzdg,0.128966,13
9933,ZTF22aajsmxb,0.128751,16
9934,ZTF21aaabvzf,0.128544,20
9935,ZTF20abbufrx,0.128497,24
9936,ZTF21aaygefv,0.128350,30
9937,ZTF22abcaqcx,0.128338,13
9938,ZTF20acnvoql,0.128140,12
9939,ZTF20aauxgsi,0.128084,113
9940,ZTF21aayqycm,0.128083,19
9941,ZTF21aascgqk,0.127618,25
9942,ZTF21aaxhveb,0.127547,22
9943,ZTF24abcxyab,0.127033,15
9944,ZTF21aaavbqk,0.126923,13
9945,ZTF22abgbydx,0.126816,14
9946,ZTF22aaorkwk,0.126790,16
9947,ZTF20acaisct,0.126730,10
9948,ZTF22abghqen,0.126721,15
9949,ZTF24abhkirn,0.126674,29
9950,ZTF22aazjsbv,0.126026,17
9951,ZTF17aadqidc,0.125953,12
9952,ZTF20abwqgtj,0.125644,23
9953,ZTF19abceibh,0.125569,12
9954,ZTF22aajhqgm,0.125509,22
9955,ZTF26aajrjnv,0.125473,26
9956,ZTF20aazklcj,0.125162,14
9957,ZTF23aafvstv,0.124813,223
9958,ZTF22abyjury,0.124808,14
9959,ZTF20aazpfug,0.124753,23
9960,ZTF19aazxbeq,0.124631,14
9961,ZTF22aaipujm,0.124579,19
9962,ZTF25aacldyr,0.124570,40
9963,ZTF22abwuian,0.124367,13
9964,ZTF23abeujrk,0.124185,20
9965,ZTF19aavmxiu,0.124185,14
9966,ZTF20abeezcd,0.123803,10
9967,ZTF24abrkimt,0.123614,28
9968,ZTF25abwlxic,0.123594,15
9969,ZTF22aairitg,0.123558,13
9970,ZTF21acgzuef,0.123538,14
9971,ZTF20acfrobh,0.123415,19
9972,ZTF22aanynls,0.123244,16
9973,ZTF25aaqknkx,0.123224,10
9974,ZTF20aaopkkz,0.123098,12
9975,ZTF25abiivrs,0.123057,14
9976,ZTF24abjjana,0.122783,15
9977,ZTF21aasbajb,0.122710,11
9978,ZTF22abjbwdn,0.122651,16
9979,ZTF20abfadbm,0.122536,128
9980,ZTF22abgawib,0.122517,24
9981,ZTF20acjblcq,0.122450,18
9982,ZTF25abfoioj,0.122344,34
9983,ZTF23absfblt,0.122315,20
9984,ZTF23abhvkby,0.122215,21
9985,ZTF21abicxfn,0.122019,27
9986,ZTF26aanznaf,0.122000,18
9987,ZTF19aawviut,0.121545,19
9988,ZTF21aaxhkju,0.121530,19
9989,ZTF26aauebrh,0.121398,12
9990,ZTF20abtghky,0.121129,22
9991,ZTF21abtmczy,0.121101,21
9992,ZTF23aapnlvr,0.121087,15
9993,ZTF20abshyoa,0.120971,19
9994,ZTF20abqmgqa,0.120954,11
9995,ZTF24aaiwbat,0.120877,15
9996,ZTF21abamhus,0.120703,16
9997,ZTF21abicxyj,0.120587,14
9998,ZTF25aaqgttb,0.120567,12
9999,ZTF19aczjsqn,0.120384,22
10000,ZTF20abxtjpi,0.120049,52
10001,ZTF21abrqpzy,0.119917,64
10002,ZTF24abugyce,0.119850,21
10003,ZTF20abcojqd,0.119804,13
10004,ZTF21aawaguv,0.119711,24
10005,ZTF23aapkwyh,0.119520,35
10006,ZTF19acmmxqy,0.118994,11
10007,ZTF25aancucy,0.118748,14
10008,ZTF23aasxgup,0.118681,12
10009,ZTF21abwoblr,0.118610,15
10010,ZTF18aaszzcy,0.118273,18
10011,ZTF26aadfaqm,0.117933,11
10012,ZTF24aakwvbi,0.117588,29
10013,ZTF19acbnhby,0.117567,15
10014,ZTF22aajzlno,0.117538,23
10015,ZTF23aaeijko,0.117476,17
10016,ZTF26aagluew,0.117039,18
10017,ZTF24aakprsy,0.116744,19
10018,ZTF22aadikzz,0.116663,21
10019,ZTF19acftfst,0.116344,12
10020,ZTF19abhibzk,0.116175,19
10021,ZTF19aawoaio,0.116010,29
10022,ZTF21abhtjly,0.115946,12
10023,ZTF20abjoime,0.115770,22
10024,ZTF18aaejisa,0.115729,11
10025,ZTF25aaxybpw,0.115581,13
10026,ZTF24abthdbb,0.115264,18
10027,ZTF23aaosrps,0.115115,43
10028,ZTF20abuzzgm,0.115030,25
10029,ZTF20acmntog,0.114988,17
10030,ZTF20aazgafx,0.114905,12
10031,ZTF23aajivms,0.114695,12
10032,ZTF20acbtmts,0.114641,18
10033,ZTF20aahgyet,0.114538,85
10034,ZTF20acynjic,0.114473,15
10035,ZTF21aatabgn,0.114259,62
10036,ZTF20acwoeid,0.114222,17
10037,ZTF21acjnojg,0.114198,16
10038,ZTF21abnvljt,0.114138,18
10039,ZTF22aapaqug,0.113943,17
10040,ZTF22aadeshc,0.113913,13
10041,ZTF25aapsipz,0.113784,18
10042,ZTF22absxcbi,0.113543,19
10043,ZTF20adafibq,0.113469,14
10044,ZTF21abbgxbq,0.113423,17
10045,ZTF19aczkeob,0.113256,22
10046,ZTF26aablqlw,0.112465,17
10047,ZTF23aajjydq,0.112428,21
10048,ZTF24abuqxou,0.112212,13
10049,ZTF20aaznlqy,0.112175,19
10050,ZTF25abzuidd,0.111980,20
10051,ZTF20aalrlsu,0.111903,13
10052,ZTF24aaikhcb,0.111882,12
10053,ZTF20abuegnx,0.111687,24
10054,ZTF22abjffjw,0.111604,15
10055,ZTF20achrdha,0.111540,12
10056,ZTF22aaajgss,0.111502,40
10057,ZTF18abfbsbx,0.111240,18
10058,ZTF25abxdupm,0.110813,21
10059,ZTF22aaonelf,0.110779,27
10060,ZTF21abcluco,0.110770,14
10061,ZTF20abbbtfw,0.110525,11
10062,ZTF20acpyndh,0.110414,14
10063,ZTF24aaxqzmr,0.110330,16
10064,ZTF23abnfram,0.110181,15
10065,ZTF26aafpwbs,0.110137,14
10066,ZTF21aarzxnb,0.110082,14
10067,ZTF20ababkom,0.109898,11
10068,ZTF20acphbpb,0.109835,17
10069,ZTF20abzbgad,0.109544,22
10070,ZTF19abnhegb,0.109364,10
10071,ZTF20acihfol,0.109291,13
10072,ZTF21aagltxy,0.109079,18
10073,ZTF20acoaqnn,0.108695,14
10074,ZTF25aazpzcv,0.108608,131
10075,ZTF21abyslhz,0.108525,13
10076,ZTF24abpqghw,0.108525,11
10077,ZTF21abcopeh,0.108500,14
10078,ZTF25abfilbp,0.108447,15
10079,ZTF25aclcgrj,0.108363,21
10080,ZTF23ablauns,0.108278,10
10081,ZTF21abamdsz,0.108105,18
10082,ZTF20abzbjtq,0.107799,14
10083,ZTF21aaxjvyl,0.107709,42
10084,ZTF21abijbkb,0.107560,10
10085,ZTF25aavaxgg,0.107505,16
10086,ZTF25acgvjru,0.107479,13
10087,ZTF25abinrrs,0.107301,33
10088,ZTF20acxxiun,0.106843,16
10089,ZTF24abboumm,0.106799,13
10090,ZTF20aaaybnr,0.106662,21
10091,ZTF20aaldmmo,0.106661,23
10092,ZTF20aatusgs,0.106517,46
10093,ZTF22aamgiud,0.106461,12
10094,ZTF23abglsmj,0.106450,20
10095,ZTF22aakmpsa,0.106434,16
10096,ZTF23abphqsy,0.106357,16
10097,ZTF23abimemi,0.106339,11
10098,ZTF20abaftap,0.106228,36
10099,ZTF26aaalaxi,0.106125,22
10100,ZTF21aabgpbe,0.106098,15
10101,ZTF20aauweyt,0.106029,16
10102,ZTF25acjbtob,0.105946,18
10103,ZTF23aaodkxl,0.105809,14
10104,ZTF22aaomcpn,0.105622,114
10105,ZTF20aboybxb,0.105349,20
10106,ZTF21aajawri,0.105251,15
10107,ZTF18aaanaev,0.105195,15
10108,ZTF20aanvlnk,0.105019,11
10109,ZTF24aaoesxn,0.105004,18
10110,ZTF20acduwgg,0.104996,20
10111,ZTF26aauybpk,0.104989,27
10112,ZTF23aagdbtg,0.104962,22
10113,ZTF23aboewmj,0.104757,11
10114,ZTF23abscruh,0.104699,20
10115,ZTF21abwunpp,0.104499,17
10116,ZTF20aaqpour,0.104455,14
10117,ZTF20acplqek,0.104450,22
10118,ZTF20acmxubf,0.104438,17
10119,ZTF24aalwwri,0.104260,19
10120,ZTF22aalktcq,0.103980,15
10121,ZTF25acehfrz,0.103928,20
10122,ZTF21aceqpgp,0.103859,27
10123,ZTF25abutewz,0.103756,37
10124,ZTF21abtzcef,0.103726,29
10125,ZTF21aafdxdg,0.103450,14
10126,ZTF20aboprop,0.103442,24
10127,ZTF19aavlnnp,0.103437,10
10128,ZTF21aardqso,0.103111,29
10129,ZTF21aazcune,0.103100,15
10130,ZTF22aaiiclc,0.103025,14
10131,ZTF19acgqsov,0.102998,14
10132,ZTF26aajybds,0.102839,22
10133,ZTF20acxgqrz,0.102605,15
10134,ZTF22aakqmlw,0.102570,13
10135,ZTF20aaowvdr,0.102543,22
10136,ZTF20acxzsxb,0.102383,28
10137,ZTF20acbqrme,0.102310,13
10138,ZTF19aczmhhe,0.102233,14
10139,ZTF20acggzxc,0.101816,20
10140,ZTF25abupeje,0.101727,17
10141,ZTF24aasjzkt,0.101647,14
10142,ZTF22aamerfh,0.101609,18
10143,ZTF20acnexgl,0.101467,17
10144,ZTF23aahtiju,0.101450,52
10145,ZTF23aajfhsg,0.101214,24
10146,ZTF20aazsyfu,0.100897,16
10147,ZTF22aatnynt,0.100859,29
10148,ZTF25abxecjw,0.100763,16
10149,ZTF18abwhxre,0.100754,23
10150,ZTF21aagriaz,0.100608,13
10151,ZTF22abaernn,0.100500,14
10152,ZTF20aavdcbx,0.100488,18
10153,ZTF19abhusrq,0.100358,19
10154,ZTF21ackwybb,0.100351,13
10155,ZTF25aaxcryf,0.099965,17
10156,ZTF20acxtdlw,0.099817,11
10157,ZTF22abcgmne,0.099770,24
10158,ZTF20aauuqwp,0.099658,14
10159,ZTF20abnvvrj,0.099655,12
10160,ZTF22aaohdyp,0.099440,37
10161,ZTF20abfsdlh,0.099154,15
10162,ZTF22abmqxyl,0.099008,15
10163,ZTF25ablojob,0.098866,19
10164,ZTF21acinvvh,0.098784,18
10165,ZTF23abmsevn,0.098761,27
10166,ZTF20aafeias,0.098645,28
10167,ZTF25abuioua,0.098538,20
10168,ZTF22aajtadt,0.098479,13
10169,ZTF23aarerww,0.098462,11
10170,ZTF25aaghzcn,0.098333,12
10171,ZTF21abamwbs,0.098258,15
10172,ZTF22abslyaz,0.098080,32
10173,ZTF22aafaxiz,0.098011,13
10174,ZTF21abowvxq,0.097913,14
10175,ZTF20acpqxsz,0.097826,14
10176,ZTF20aazgrkx,0.097694,19
10177,ZTF20aaxmety,0.097553,28
10178,ZTF20acbkavh,0.097513,26
10179,ZTF22aaderpg,0.097441,13
10180,ZTF24aapziyd,0.097392,20
10181,ZTF25abcgqnc,0.097323,19
10182,ZTF20abhdhzc,0.097284,14
10183,ZTF26aaaoxwq,0.097240,18
10184,ZTF19acduqvr,0.097240,11
10185,ZTF21aarrgzp,0.097237,15
10186,ZTF23abkgtem,0.097143,12
10187,ZTF22aaqnctp,0.097036,20
10188,ZTF23aafadba,0.097020,15
10189,ZTF22aamhyof,0.096962,14
10190,ZTF20aacfvnj,0.096884,12
10191,ZTF20abaheah,0.096844,19
10192,ZTF22aafunqc,0.096646,18
10193,ZTF22aakrhqe,0.096611,14
10194,ZTF20aaayuvw,0.096536,32
10195,ZTF21aapzbgv,0.096236,11
10196,ZTF19acucmja,0.096208,23
10197,ZTF21abctgpz,0.096200,23
10198,ZTF20abtjwju,0.095761,40
10199,ZTF20acnbhsq,0.095750,12
10200,ZTF22aamjndl,0.095648,13
10201,ZTF18aagfrzv,0.095417,15
10202,ZTF21acclgcx,0.095259,33
10203,ZTF21abgibcy,0.095020,17
10204,ZTF22abfvvpv,0.094922,16
10205,ZTF20abascfx,0.094784,60
10206,ZTF19acgfvvi,0.094778,21
10207,ZTF20abzbydw,0.094357,22
10208,ZTF21abpoufi,0.093978,14
10209,ZTF19abyjhuo,0.093436,72
10210,ZTF24absmvsz,0.093401,11
10211,ZTF22aajingj,0.093366,16
10212,ZTF22aalwrsw,0.093197,12
10213,ZTF23abljtvv,0.093111,15
10214,ZTF22abksmqa,0.093090,17
10215,ZTF24aaifzzk,0.092856,54
10216,ZTF19abrnwbe,0.092688,11
10217,ZTF24aamtxrn,0.092671,11
10218,ZTF20abtnncf,0.092343,13
10219,ZTF23absqrst,0.092155,18
10220,ZTF20aaetqwv,0.092094,18
10221,ZTF20aausyrp,0.091820,12
10222,ZTF19aavqiuw,0.091668,11
10223,ZTF23aaezbbb,0.091556,16
10224,ZTF25aafvbzn,0.091370,14
10225,ZTF19acivqkf,0.091347,17
10226,ZTF24aautfia,0.091290,12
10227,ZTF19acccetx,0.091169,26
10228,ZTF23abjpsyy,0.091162,11
10229,ZTF25abodfew,0.091121,14
10230,ZTF21abieebw,0.091006,14
10231,ZTF19aclllpn,0.090905,25
10232,ZTF21abtmsie,0.090899,14
10233,ZTF19abxdybz,0.090829,41
10234,ZTF21aaxtufg,0.090699,19
10235,ZTF25abbwybk,0.090681,14
10236,ZTF20aagfqvn,0.090584,25
10237,ZTF26aaaxkvb,0.090469,16
10238,ZTF24aakwvmf,0.090334,14
10239,ZTF20abgdvus,0.089888,19
10240,ZTF21aaanxmm,0.089801,13
10241,ZTF20acabufr,0.089765,40
10242,ZTF21abwpyks,0.088965,16
10243,ZTF23aaeczcv,0.088951,21
10244,ZTF21aaylouj,0.088944,17
10245,ZTF24abuntvn,0.088809,13
10246,ZTF20aaicaxh,0.088673,33
10247,ZTF20accxuth,0.088621,17
10248,ZTF22abtlfza,0.088616,15
10249,ZTF25acgculc,0.088600,19
10250,ZTF20aafitdr,0.088549,21
10251,ZTF20aaideho,0.088431,11
10252,ZTF22aagvhtn,0.088211,14
10253,ZTF21aaxshgu,0.088189,18
10254,ZTF20acloiji,0.088186,105
10255,ZTF20abkaqkz,0.088131,14
10256,ZTF20abcolkd,0.088047,22
10257,ZTF23abhtsqs,0.087908,12
10258,ZTF24abgvrvp,0.087881,14
10259,ZTF20abrlcov,0.087866,12
10260,ZTF23abhzdhc,0.087821,26
10261,ZTF22abjqlmp,0.087588,16
10262,ZTF25aaxeunv,0.087246,33
10263,ZTF25aalvzjj,0.087177,12
10264,ZTF20abaqkji,0.087167,18
10265,ZTF26aalwkcc,0.087011,28
10266,ZTF20aaxkpwj,0.087009,37
10267,ZTF24aaiagnj,0.086688,24
10268,ZTF25ackarzf,0.086663,66
10269,ZTF22aaeslsg,0.086619,68
10270,ZTF20abjdakv,0.086490,39
10271,ZTF18aceeqya,0.086461,16
10272,ZTF23aafgsjv,0.086139,26
10273,ZTF20acbeacx,0.086092,14
10274,ZTF21aaaroua,0.086063,13
10275,ZTF20abstcjg,0.085938,15
10276,ZTF18abeyyix,0.085867,15
10277,ZTF20accfjsf,0.085691,20
10278,ZTF23abtnjuf,0.085504,12
10279,ZTF26aamvygg,0.085478,13
10280,ZTF22aakqsyq,0.085460,20
10281,ZTF20aawhlcw,0.085408,39
10282,ZTF20acjrpia,0.085239,62
10283,ZTF20aavfqfx,0.085186,126
10284,ZTF20aciirfv,0.085048,18
10285,ZTF22aanvtjd,0.085044,17
10286,ZTF25aceijnq,0.085037,24
10287,ZTF23aanqvvc,0.084963,47
10288,ZTF23aaplkbx,0.084911,18
10289,ZTF18aawreaa,0.084864,17
10290,ZTF20acjejki,0.084764,12
10291,ZTF24aaudsuo,0.084759,21
10292,ZTF18abwejxi,0.084719,12
10293,ZTF21aavdtwe,0.084685,22
10294,ZTF20aaghwyf,0.084554,25
10295,ZTF22aakhhtq,0.084480,34
10296,ZTF20abaswgg,0.084244,27
10297,ZTF20aaicdmc,0.084183,38
10298,ZTF21acisemu,0.084132,14
10299,ZTF21aaxtshx,0.084123,24
10300,ZTF23aaoihtp,0.084094,106
10301,ZTF26aajqbmw,0.084013,22
10302,ZTF22aajycpi,0.083887,27
10303,ZTF21abjqkkm,0.083878,21
10304,ZTF20aawgrlj,0.083731,95
10305,ZTF19acefycg,0.083691,12
10306,ZTF22aajmhyh,0.083663,14
10307,ZTF26aahmlxn,0.083432,40
10308,ZTF20actrjog,0.083391,11
10309,ZTF21aazhivg,0.083370,19
10310,ZTF25aafgatv,0.083060,10
10311,ZTF20aavhywt,0.083027,24
10312,ZTF22aaijqeb,0.082946,12
10313,ZTF19abavull,0.082907,14
10314,ZTF24abjioxz,0.082884,26
10315,ZTF20abhwpbr,0.082839,35
10316,ZTF20aawgyil,0.082833,12
10317,ZTF20abdxxyz,0.082740,12
10318,ZTF22abedonf,0.082568,25
10319,ZTF21acjnash,0.082511,11
10320,ZTF19abybttr,0.082025,11
10321,ZTF20acinffv,0.081986,15
10322,ZTF21abjphzt,0.081979,20
10323,ZTF24abdijtu,0.081731,16
10324,ZTF19abtnksl,0.081679,23
10325,ZTF20acaiofz,0.081522,24
10326,ZTF23aahtiay,0.081394,65
10327,ZTF21abvxtfu,0.081021,39
10328,ZTF21abcoayv,0.080732,90
10329,ZTF25aatpjoi,0.080650,15
10330,ZTF24abrfplt,0.080561,21
