objectId,classification,tns_type,z,ramean,decmean,glatmean,glonmean,anomaly_score,is_anomaly
ZTF22aagporg,SN,,,269.4133633357143,10.79208422857143,16.778366219862477,36.67427977837571,1.3277628,False
ZTF19accobqx,SN,SN Ia,0.1,335.05095555882355,17.61121492352941,-32.156322796380415,79.28875354545637,1.3277309,False
ZTF20acpylns,NT,SN Ia,0.076388,145.34407334166667,15.961300574999996,44.69296240887687,217.0749328378198,1.3276199,False
ZTF24abyehsi,SN,,,42.71028214166666,45.96765778333333,-12.046038156481018,143.6489632441693,1.3275605,False
ZTF22abdxehr,NT,SN Ia,0.111731,339.63142223125,6.59445079375,-43.407327781359335,74.40322307128748,1.3274378,False
ZTF22abolsys,SN,SN Ia,0.084,328.6587492,26.40674401428571,-21.633409503585096,80.72984270995217,1.3274176,False
ZTF20aasjjqi,SN,,,243.63457419545455,-13.130615204545451,26.391172134235276,0.3038538639897409,1.3273281,False
ZTF22aadewot,SN,SN II,0.036,222.33205505882356,23.146707582352946,63.08581269480594,31.010510065165104,1.3273256,False
ZTF22aajigho,NT,SN Ia,0.070865,234.78257165555556,6.7761364777777775,45.34608046425394,13.66661929198461,1.3272871,False
ZTF20aautxwy,SN,,,186.56220983823528,57.31497864117648,59.4844484624244,129.63090026056062,1.3272758,False
ZTF19abcndum,SN,,,199.18460915,24.44942719285714,83.70756427545336,9.14297740247542,1.327196,False
ZTF25aaqfffi,SN,SN Ia,0.06,235.8741031,-9.119082578571426,34.76759231974616,358.011348079227,1.3270533,False
ZTF21abasghc,SN,,,202.19302454761905,36.45038297142857,77.77284221263038,84.90977238308665,1.3270245,False
ZTF25acldhis,SN,,,198.9938354809524,1.008183223809524,63.22445741434991,316.6514231695748,1.3269079,False
ZTF20aatuzla,SN,,,256.616443736,63.732883648,35.6660916961895,93.68428002756303,1.3268859,False
ZTF26aabkpnz,SN,,,210.38969202857143,-9.01249365,50.06278748325357,330.5397902843698,1.3268325,False
ZTF20abzbjtq,SN,,,341.99882465,45.22094188571428,-12.383787873301722,101.2214050923123,1.326814,False
ZTF20acsfean,SN,,,205.49394306923077,50.48777766923077,64.73231483507536,103.90388783078474,1.3267735,False
ZTF19abpnrrf,SN,SN II,0.038043,75.97958953333334,5.919903183333333,-20.68364061186808,194.4319457739383,1.3267571,False
ZTF20abczsex,AGN,,,230.2189149722222,-21.56607545,29.35846932392253,343.28457719914104,1.3266861,False
ZTF22aayjsro,NT,SN Ia-91T-like,0.02,41.63368899333333,-1.6104952466666664,-52.42939641748588,175.0371222138766,1.3266791,False
ZTF18abcllge,VS,,,256.29797799375,-15.400474471875,15.22337623333184,6.273630962931419,1.3266586,False
ZTF21abnfewr,SN,,,27.67500456,36.39616921666666,-24.960897981097023,136.05440647538364,1.3266358,False
ZTF19aaeglgp,AGN,,,63.09404210625,30.8762282875,-14.7495362028768,165.94868381896129,1.3266089,False
ZTF21aaqpykm,NT,SN Ia,0.06,229.5393648409092,15.176288381818182,53.92403787328976,21.17863490672198,1.3265772,False
ZTF21aawckpe,NT,SN Ia,0.047,198.8535288764706,1.128661594117647,63.37162105838577,316.40224262318475,1.3264806,False
ZTF18abrqclr,VS,,,92.13240034705882,20.52833208235294,0.2730108981932623,189.8790581903455,1.3263382,False
ZTF19aavxfnm,AGN,,,206.00380380869564,-12.839212865217393,48.04541331563003,322.3006265839163,1.3263298,False
ZTF24aaatbhg,VS,,,341.92545959375,-15.40112633125,-58.99034988982631,48.78355743999129,1.3263195,False
ZTF21acerusx,NT,,,136.13692014666668,5.920222073333334,32.192000342129695,223.62783982677965,1.3263175,False
ZTF25aayypym,NT,,,354.3996975499999,-11.873884935714289,-66.91933038223804,70.70762772031506,1.3261979,False
ZTF21aamobbh,SN,SN Ibn,0.057,120.22538886111111,-2.2273697722222225,14.342327409281705,223.07303728566407,1.3260806,False
ZTF19acykqyr,ORPHAN,SN Ia,0.06,17.216894500000002,19.32438706,-43.35576734872422,128.59085926322442,1.3258889,False
ZTF21aclizab,SN,,,151.42657627857145,33.052021235714285,53.89786647780429,193.20804361794,1.3257374,False
ZTF19aawnzok,SN,,,218.8533820478261,57.40226461304348,54.59937086487244,98.87810932085397,1.3257183,False
ZTF18aaftezs,VS,,,108.26011977307692,11.771195642307694,10.080175413694704,204.78369284768723,1.3257062,False
ZTF22aahhlnd,NT,SN Ia,0.051,194.90534287619045,5.614640071428572,68.39835267074314,308.46982825597024,1.3256252,False
ZTF18abdbvyf,AGN,,,198.3230926617647,7.844519058823529,70.0329683541747,318.9665018196188,1.3255777,False
ZTF19adawqkl,SN,,,170.53943622758618,43.52083931379311,65.6437378505202,164.8257972799801,1.3255329,False
ZTF19adhfqun,AGN,,,129.78521981818182,69.49872979090908,34.62842465949382,145.2337374332914,1.325465,False
ZTF19aanhhal,SN,SN II,0.02597,205.4197639666667,55.66965622499999,60.04983328896069,108.71127267721536,1.3254031,False
ZTF19abirbpd,SN,SN Ia,0.07,9.914407723076923,30.17817617692308,-32.62441988532111,119.90899514071424,1.3253901,False
ZTF21abdxhgv,SN,SN Ib/c,0.07,229.60721290769231,28.43449116923077,57.58798711768012,43.954202494384255,1.3252305,False
ZTF18aatfpnn,AGN,,,187.9397661642857,68.83432366428572,48.192073168795815,125.59424099196085,1.325167,False
ZTF19acgmkrt,SN,SN Ia,0.0704,26.24399405294118,15.544533623529412,-45.39358478549197,141.44879187186157,1.3251649,False
ZTF20abxphdt,SN,,,39.25395901851852,26.62205336296297,-30.554936582177167,150.41597601207366,1.3250505,False
ZTF19acvrhxo,SN,,,138.44676376249998,22.92780375625,40.89252918570336,205.15268503597215,1.3249614,False
ZTF22abemcpy,SN,SN Ib/c,0.015,75.72391528571428,-1.2876639642857142,-24.586443214791355,201.0053884773274,1.3248702,False
ZTF22aaopxjn,SN,,,246.43515738000005,63.434900565,40.10347132162366,94.86769161795478,1.3248526,False
ZTF22abaucrh,VS,SN Ia,0.032,344.29166933500005,8.505924570000001,-44.87729102515,81.06456538189774,1.3248308,False
ZTF20acimvwd,VS,,,108.61647739411764,1.2243277470588236,5.6814113441991765,214.4701902844816,1.324825,False
ZTF23abbknap,UNCLEAR,,,72.67699551935485,78.04964827096774,20.6985596627923,133.96307072407936,1.3248155,False
ZTF20abyptzu,SN,,,344.30956229411765,24.572390488235296,-31.42282171706438,92.31204576945706,1.3248032,False
ZTF24aajvvhj,SN,TDE,0.12,157.91209263888888,34.90835711111111,59.22541859505736,189.58129292440887,1.3247824,False
ZTF20acuoclk,NT,SN Ia,0.082,124.06981244615385,37.40383972307692,32.192073477743264,183.9878579850043,1.3247492,False
ZTF19abqgytb,SN,SN Ia,0.056,105.04676197692304,32.895968992307694,16.031912008769382,183.740951424654,1.3247182,False
ZTF21abconph,SN,SN Ia,0.0381,170.62537354285715,4.244843842857143,58.79344341638548,256.18728608654226,1.3246125,False
ZTF22aadgqny,VS,,,305.6606473714285,39.19730815238096,1.1969476464203783,77.32395446200258,1.3246047,False
ZTF20abefbzi,VS,,,253.24652194166663,44.812290700000005,39.29829496156081,70.08835650537478,1.3243958,False
ZTF23aacyfpi,SN,SN Ia,0.047,116.8776459857143,22.60789682142857,21.981424134986515,197.9215571481745,1.3243605,False
ZTF18abyyrrp,VS,,,103.41544339000002,-1.7490506533333336,-0.3028537656280547,214.74202706108693,1.3241783,False
ZTF18aalpkwb,NT,,,152.9208753066667,33.618212653333345,55.15588545742837,192.26957728684815,1.3241321,False
ZTF18acxzvfn,AGN,,,199.651294536,-10.738160552000002,51.56444665696653,313.70458083585385,1.3240893,False
ZTF21abfyxpf,SN,SN Ia-pec,0.027,248.81014813529413,58.05759731764706,40.58519972407277,87.67690194545749,1.3240759,False
ZTF22aaljyqw,SN,SN Ia,0.036,271.66430674,57.82251798,28.55260876359786,86.43755500106204,1.3240044,False
ZTF20aaidhjr,AGN,,,184.0057455,22.15572201333334,80.54492771440155,242.7343264303824,1.3239963,False
ZTF22abtdxyb,SN,,,357.0415173266666,-7.6410461933333345,-65.41068451535438,82.44660580590259,1.3239018,False
ZTF24abmffcf,VS,SN Ia,0.042,263.23578274761906,52.21586313809525,32.922523388673845,79.49837972848084,1.323884,False
ZTF19acbvrko,AGN,,,76.68723679411765,-10.193089388235292,-27.84272180748768,210.3100047558874,1.323861,False
ZTF21aauapli,SN,SN Ia-91T-like,0.02,262.8155510285714,5.439554864285715,20.297001977248616,28.57737687223806,1.3238363,False
ZTF20acxuyqs,NT,,,330.527966168421,-5.662652115789474,-44.40415027588446,53.21237323227199,1.3236573,False
ZTF26aaovyba,NT,,,207.5459575200001,12.489852672,69.9093206600808,349.03562602374865,1.3236572,False
ZTF24aamehev,SN,,,225.193151025,8.085531524999999,53.96449703816538,7.1066096776780325,1.3236417,False
ZTF22ablbpua,SN,,,141.42896603076923,-5.322618488461539,30.676063157843224,238.08950566477876,1.323622,False
ZTF20abrigjt,SN,,,43.91784524523809,39.33216732619047,-17.499421233088945,147.66637362147728,1.3235818,False
ZTF21aaaadmi,SN,,,347.3189777142857,22.34482410714286,-34.70606990034586,93.91430321961433,1.3235446,False
ZTF19aamurgd,SN,,,216.3903837352941,19.474776917647056,67.11962953248437,18.419208601437884,1.323406,False
ZTF19abzrcje,SN,,,66.10046732727272,-27.59371990909091,-43.0975538125129,226.4268567705921,1.323368,False
ZTF19abaknbp,NT,,,237.63921459166664,14.085889175,46.36180161895842,24.82384868283913,1.3233628,False
ZTF23aagifcp,AGN,,,176.1357616857143,-1.944965242857143,56.75957239496594,271.28693083472734,1.323311,False
ZTF22abhjvmr,SN,SN Ia,0.045908,145.7603460612903,14.148797887096771,44.34087391820823,219.6314861388334,1.323287,False
ZTF20aahqbun,SN,SN II,0.028,216.7939593083333,35.92228299166667,67.86052537158606,62.26781273359715,1.3232652,False
ZTF22aanblft,SN,,,16.956418733333333,38.778951000000006,-23.981570770825368,126.42670433703088,1.3231983,False
ZTF25aatoqiw,SN,SN Ia,0.0793,224.5267712454545,8.98455679090909,55.02426515729149,7.701653463785705,1.3231535,False
ZTF24aawbgfo,VS,SN Ia,0.055,342.330668665,19.50048776000001,-34.77982259358208,87.27125433615073,1.3230908,False
ZTF26aajndtg,VS,SN Ia,0.077,154.8572777047619,-15.329303804761905,33.76595692304134,257.3481577722672,1.3230822,False
ZTF22abremov,NT,,,188.4602042454545,19.707246245454545,81.55422728845944,273.4813468138969,1.3230745,False
ZTF19acfmwlh,SN,SN Ia,0.05,34.64118079411765,6.677853688235294,-50.15808499797045,158.0498801550917,1.3229587,False
ZTF19abfdsbu,SN,SN Ia,0.092,224.79935566666663,48.349173641666674,57.42041576367187,82.16855491862384,1.3229281,False
ZTF21acempzi,SN,SN Ia,0.037,325.77257283571424,-17.544110792857143,-45.66344399324208,35.207912462061216,1.3229132,False
ZTF18abxnvoz,VS,TDE,0.048,352.79969090416665,22.25887715,-36.939913048216106,99.5308357332782,1.3228961,False
ZTF23aaglpmu,SN,,,244.6758967692308,71.74798887692306,37.25445169550743,104.91526742740614,1.3228376,False
ZTF24aatlsjq,SN,SN IIb,0.0163,1.277998994117647,29.962571141176475,-31.84415885562486,111.11722087435312,1.3227451,False
ZTF19aaaphbd,AGN,,,188.06606248285712,-10.256987425714286,52.326667100232086,295.1996491442582,1.3226459,False
ZTF21aawenoz,SN,,,278.3568197454545,36.15417775151515,18.991423451732302,64.58100224435151,1.3226391,False
ZTF25aaozbjc,SN,,,288.2960514157895,37.0566542,11.975092653545127,68.62797139977837,1.3224006,False
ZTF20abhkees,SN,,,205.26644898333333,24.486206222222226,78.52791321311945,22.38507217247569,1.3223665,False
ZTF22abgbaut,SN,,,92.69163980555555,1.3868079944444445,-8.396922611179047,207.01322034217267,1.3221422,False
ZTF25aadhuav,VS,SN Ia,0.032,45.96150328461538,12.070441038461537,-39.32414101395455,166.5918854244382,1.322134,False
ZTF19aasdjfs,AGN,,,215.30057884,3.726278755,58.26465882850284,349.33424087393536,1.3221322,False
ZTF21abhztkq,SN,,,292.41416217,41.784685315,11.167802554229652,74.38460896827237,1.3221315,False
ZTF22abjffjw,SN,,,345.6419160266668,1.4445220533333334,-51.23300792704862,76.0278166785092,1.3221062,False
ZTF20acwnmks,VS,,,89.78950852727273,68.0046645909091,20.32932184106259,145.82812777612654,1.3220397,False
ZTF19aagvzfy,SN,,,50.34529739411765,1.809099023529412,-43.7459452924432,180.2823763950359,1.3219024,False
ZTF20aavnnqo,SN,SN Ia,0.03683,258.10412603333333,42.26553818333333,35.62478919160591,67.16476280901087,1.3218815,False
ZTF22abhodtl,SN,SN Ia,0.074,9.933842053333333,30.500381340000004,-32.30359116092909,119.94947380367437,1.3218715,False
ZTF25abogvjf,SN,SN Ia,0.047,29.986416341176472,35.45818215882353,-25.357360062512605,138.3255024969729,1.3217818,False
ZTF22abamuic,SN,,,3.4697605125,30.10696436875,-32.06463988646012,113.34491619174608,1.3217134,False
ZTF18acidjch,NT,,,128.02000424615386,21.62862057692308,31.319716407040357,202.9672663495407,1.3216065,False
ZTF22aavdiim,SN,SN Ia,0.046,301.9324394217392,-5.702933439130436,-19.553997369023485,36.571964654153895,1.3216033,False
ZTF19acdsqir,SN,SN Ia,,66.55969743703703,32.90411549629629,-11.224498022046015,166.54929089912798,1.3215928,False
ZTF19adgjkhj,AGN,,,61.86681160769231,-15.780336192307692,-43.29863278387456,209.3236577338672,1.3215417,False
ZTF24abaycav,SN,,,23.71947423157895,33.747385747368426,-28.25870533873445,133.17701152062313,1.3215307,False
ZTF24aakrsww,NT,SN Ia,0.102,237.3809385833333,19.96948180555556,48.774835599509245,32.791496782433136,1.3215163,False
ZTF26aasugpp,SN,SN Ia,0.074732,177.1480482647059,4.233868647058824,62.630761694870046,266.9573198773612,1.3214958,False
ZTF22abcvsrp,SN,,,334.71643153750006,14.554265825,-34.25668497620976,76.6060676667644,1.3214824,False
ZTF19abdhkjf,VS,,,297.9911755307693,-19.33465132307693,-21.72720876677608,21.61178612975461,1.3214475,False
ZTF20abodido,SN,,,28.5000075,48.13271924814814,-13.439754456059465,133.59305116950424,1.3214079,False
ZTF23aajevsk,NT,,,216.78348422666664,51.10143455333333,59.96508846949647,92.35089883378689,1.3213419,False
ZTF19aadviyv,VS,,,63.627359100000014,28.08720956176471,-16.374308831577448,168.35076196927673,1.321332,False
ZTF26aaxnkxg,SN,,,323.3160059466667,3.1135927199999998,-33.495246829462374,57.27740987945995,1.3212013,False
ZTF19abzfgzt,SN,,,267.161036182,59.900959424000014,31.01504264929873,88.64566831799614,1.3211914,False
ZTF21abcmtev,SN,SN II,0.02884,219.57399561666668,12.033628333333334,60.76045189402904,7.103680683962442,1.3211617,False
ZTF20abjnwuw,SN,,,258.1775609928572,42.97639897857142,35.64409690045554,68.04160300651,1.3210309,False
ZTF20acjrytv,SN,SN Ia,0.060119,154.6492091466667,11.893891919999998,51.10239538280197,228.37149738013468,1.3209445,False
ZTF21aapguda,SN,,,171.7703894,70.30800430909092,45.1637030603913,132.8337035314207,1.3208883,False
ZTF25aagfivp,SN,,,188.510449828,-17.980932892,44.69402457628419,297.1084122398396,1.3208069,False
ZTF21aarpbqx,NT,,,153.43032280999998,-3.36857409,41.25834302851771,245.43021459675649,1.3207889,False
ZTF21acjajcp,SN,,,135.54945444,-11.351944944,22.427812378992723,239.72240875092928,1.3207359,False
ZTF25abuimyi,SN,,,356.12004535555553,-5.668794855555556,-63.27145486390166,83.34502121700115,1.3207117,False
ZTF18absnotw,VS,,,306.0917800636364,71.66516437272726,18.80820070460968,105.1516233338618,1.3205416,False
ZTF20abxjqfc,SN,,,40.16272222380952,20.44186429523809,-35.57576291374894,154.8327875259679,1.320521,False
ZTF20abgbyav,SN,,,8.23883744,50.69709420666667,-12.067285445335454,119.9408610294498,1.320442,False
ZTF23abbjstt,SN,,,13.7061298,-3.71027996875,-66.56805564155185,125.05694957898368,1.3203846,False
ZTF23aailduq,SN,,,229.87196225714288,25.85778953571429,56.96944309581856,39.305233353333264,1.3202894,False
ZTF22aakqzvm,SN,,,240.29016743125,14.51973200625,44.199019296592205,26.888368068841267,1.3202479,False
ZTF18abcdzte,VS,AGN,0.065,201.2681292869565,70.86657230869565,46.00241475623771,118.97527464019107,1.3202322,False
ZTF19aauojsf,VS,,,3.081245923529412,29.79620427058824,-32.31165839265964,112.88900501923578,1.3201993,False
ZTF22aaaucmp,SN,,,297.4562685066667,6.798678946666668,-9.714187072737948,45.79706037835679,1.3201454,False
ZTF24abtdfgx,SN,,,57.47931910625,83.9978053875,22.78308287983335,127.50111566812424,1.3201125,False
ZTF19acyfsmv,SN,,,55.30712224166667,39.44578055833333,-12.557891913743957,155.2054649201909,1.3200009,False
ZTF20acmwfal,SN,,,127.31321584375,50.77270746875,35.888639847658645,168.21279957418773,1.3198925,False
ZTF25abimgse,SN,,,321.43964278666664,17.914598886666667,-22.81988887895402,69.12809048973614,1.3198371,False
ZTF18adbbtcv,VS,,,109.95644264722222,24.684324275,16.87811371968698,193.36463415411592,1.3197709,False
ZTF23aaizgvi,SN,SN Ia,0.0305,198.961579275,-16.205115445,46.26384002927482,311.42276196143723,1.319659,False
ZTF21aalnusf,NT,,,217.6764716555555,1.8815496888888887,55.31935819607571,350.4293723844598,1.3196362,False
ZTF22aakdqqg,SN,SN II,0.01991,224.6805720823529,11.630793035294117,56.369084493860925,11.755732685726969,1.3195641,False
ZTF19aavrnru,AGN,,,157.77683457647058,61.39878502941176,48.50257269730653,147.46730286153897,1.3194805,False
ZTF21acksjmc,SN,,,61.95742621666667,-17.408232108333333,-43.82555849666719,211.4527036972904,1.3194256,False
ZTF23aahrxit,SN,,,225.49491189999995,8.36037198275862,53.88259183498103,7.781681966306431,1.3194225,False
ZTF23aakeuwf,SN,,,163.06105897,-3.065497795,48.31592854114189,254.66978158922544,1.31922,False
ZTF24aaopngg,SN,SN Ia,0.04366,224.7981102217392,13.421672926086956,57.18989054365945,14.668990358348829,1.319217,False
ZTF18abmpjki,AGN,,,253.57579102000005,7.70124274888889,29.505191613491814,26.217307457315272,1.3191913,False
ZTF25abusnta,SN,,,23.47493558235294,17.539475488235297,-44.16061790485658,137.10483429689612,1.3190644,False
ZTF21abnabtv,NT,SN Ia,0.034457,203.1788670076923,32.44311215384615,79.59367940964701,66.11236484560538,1.3190631,False
ZTF21abukrln,SN,SN Ia,0.08,18.947403633333334,1.5058339,-60.7716459628254,135.4718523481916,1.319063,False
ZTF20acptdpf,SN,SN Ia,0.08,69.55069404285715,-25.61469775,-39.63057392726514,224.84328639020177,1.3189234,False
ZTF20abwytgj,SN,,,5.705145753333332,29.85390328333333,-32.60814662106247,115.56476728667955,1.3188822,False
ZTF24aaqyenl,SN,,,225.7774280282051,14.14972788974359,56.70983918150874,16.681243730105606,1.3188154,False
ZTF22aathxyj,SN,,,230.3022312529412,13.016905735294117,52.29439280984903,18.515378002707948,1.318784,False
ZTF22aafldlu,SN,,,217.1809379891892,6.8331051783783785,59.25960750380537,356.06408577105725,1.3187492,False
ZTF21acgtvpy,AGN,,,104.09937149230768,37.84944356923077,17.157124115976863,178.64304311041764,1.3187311,False
ZTF23aansumt,SN,,,255.59397272666664,10.111421593333334,28.77934652902079,29.70095777132069,1.3186357,False
ZTF23aaenttb,SN,,,346.08348387800004,40.666883366,-17.790368340890076,101.90092162118248,1.3186266,False
ZTF24abizspq,SN,SN Ia,0.027,256.6803365555556,43.07969280000001,36.74343674332205,68.04719274016162,1.3183937,False
ZTF25aaruuln,SN,SN II,0.08332,195.0070565909091,28.42464719090909,87.69984434947689,67.73335168040182,1.3183033,False
ZTF17aacucfy,CV,,,75.35065835555555,20.63824855,-12.942466759755115,181.32414384690995,1.3182911,False
ZTF20abhlpnt,SN,,,255.83882422857144,5.0957613214285695,26.310449423847498,24.76825406697641,1.3182541,False
ZTF21abcmoel,SN,,,186.4298806526316,58.73446330263157,58.07757490973939,129.24228828326818,1.3181125,False
ZTF21aaygqix,SN,SN II,0.024,3.728508952941176,26.33270131764706,-35.82157044349282,112.82977366597534,1.3181112,False
ZTF24aarrkmj,SN,SN Ia,0.085,359.2606462916667,20.567789891666667,-40.51928151212349,106.09911408456377,1.3180578,False
ZTF25aasfkmy,SN,SN Ia,0.045,329.6008067966667,-16.570828063333337,-48.70111134239097,38.53695613707644,1.3179603,False
ZTF19aauldjh,NT,,,212.32522265757575,12.782602663636364,66.81064061681043,358.55210328019746,1.3179433,False
ZTF26aaocolw,SN,SN Ia,0.094,182.01711502857145,-13.56345067142857,47.96912954719958,287.08198828079105,1.317938,False
ZTF18abcqmtu,VS,,,311.7282400684211,43.80190987368421,0.3147446380740758,83.73002729209736,1.3179128,False
ZTF19acfvqet,SN,,,15.631846703125,35.00124735625,-27.815213491246904,125.49940355954816,1.3178093,False
ZTF25aaxdrtc,SN,,,329.4000906058824,8.61584771764706,-34.778681684672684,67.03924823095399,1.3177111,False
ZTF21aaixlfe,NT,SN Ia,0.034014,70.78587953333333,0.7444575533333333,-27.81554022957521,196.2645911193392,1.3176563,False
ZTF22aafuspb,SN,SN Ia,0.073,252.28954996666667,27.211571966666668,37.6657253239236,47.621266028001486,1.3176525,False
ZTF19ackkqcz,SN,,,13.4659234625,39.25061431875,-23.618721531689424,123.44447446908816,1.3176092,False
ZTF22abetnoy,SN,,,32.356409544444446,-0.3030690222222222,-57.28356893990325,161.06629585804598,1.3175749,False
ZTF21abcrsap,SN,,,20.38041851730769,34.649640976923074,-27.81331800270333,129.92438602103877,1.317563,False
ZTF23abkgyhd,AGN,,,118.42734150357144,15.772795253571427,20.7204106693234,205.30417841590696,1.3174784,False
ZTF25acivxfs,NT,,,191.48942024545457,-12.855401522727272,49.99423557625201,300.853902074921,1.3174688,False
ZTF18abhdwng,VS,,,286.1370068,-10.417806610000005,-7.613919151689376,25.08681925377363,1.3174675,False
ZTF20aacxjcw,NT,,,149.21363925,-1.3467640416666669,39.28054307903773,239.87973674203025,1.3174102,False
ZTF19abgqwed,SN,SN Ia,0.0786,16.099390458333332,-0.9711083083333336,-63.65860086607417,130.24857010791848,1.3173721,False
ZTF20aaybqae,SN,SN Ia,0.094,234.15083761304345,25.92291984347826,53.20276141399616,40.69713904994322,1.3173704,False
ZTF24abcsosy,SN,,,266.07093028125,8.052209993750001,18.56632759063463,32.58482661093978,1.3173621,False
ZTF20acnzzlo,NT,,,127.0950614,57.224055676923086,35.532318983343146,160.27593244371306,1.3173345,False
ZTF20abcqpdj,NT,SN Ia,0.0533,182.7200814333333,42.934300791666665,72.17818069849585,147.83737829224546,1.3173175,False
ZTF24aalqscn,SN,SN Ia,0.07,260.6844017428571,60.6125242,34.20436697408724,89.60248705982599,1.3172576,False
ZTF25abjkphq,SN,SN Ia,0.039,41.31406876923077,8.461932176923078,-44.97967749846588,164.7100268541991,1.317247,False
ZTF21aazmpzh,AGN,,,247.2707118037037,36.253403077777776,43.41846961271799,58.397357454168464,1.3171842,False
ZTF17aaddxac,VS,,,71.85579845769232,9.41091506923077,-22.19111023495776,188.88930406246843,1.3171505,False
ZTF24abdiykr,SN,,,37.16721479166667,1.340701225,-53.1489834885038,166.26008605777844,1.3171002,False
ZTF23aajeunk,SN,SN Ia,0.1,213.38176646,22.499169164,70.83112715098754,23.471737727306923,1.3170788,False
ZTF20acpxtkj,SN,,,180.26667381333337,49.279197,65.81491349271533,143.2462978955965,1.3169978,False
ZTF20acxqspl,SN,SN Ia,0.102,118.13675441666666,10.372891483333332,18.226388822535668,210.3938191322796,1.3169363,False
ZTF22abfwryh,SN,,,329.87024889230776,-13.45305526153846,-47.66594773342635,42.965919330939,1.3167018,False
ZTF23aaenexu,NT,SN Ia,0.064,196.53741310769232,50.83913092307692,66.12472347545743,117.1878084008835,1.3166635,False
ZTF19accqfon,SN,,,15.803105741379309,38.72063935172414,-24.09359394614385,125.44743113675536,1.3166368,False
ZTF18aansqom,NT,SN Ia,0.03,251.04513060625,39.7887375,40.71737638563915,63.4462413057844,1.3165209,False
ZTF21abgbieb,SN,,,263.5010172488373,17.626187334883724,24.78630840428415,40.87386368238749,1.3164883,False
ZTF19acvmcdd,SN,SN II,0.04,101.1737708,20.66444455,7.840608336853842,193.6810712283942,1.3164685,False
ZTF24abvtglw,SN,SN Ia,0.06,345.9469692324324,37.04075777567567,-21.0253736409728,100.16010680397092,1.3164294,False
ZTF20abvvpki,SN,,,345.4513786666667,14.700690413333332,-40.42925321535827,87.1335560858576,1.3163338,False
ZTF22abgbbec,AGN,SN Ia,0.078,117.72862856470589,41.69346947647059,28.283294051769797,177.97184649292885,1.3162463,False
ZTF21abxtthp,SN,,,2.26663479375,33.110121475,-28.926586622734376,112.799275264631,1.316209,False
ZTF21abqejrv,AGN,,,246.74314535714288,-11.298619565714285,25.15563232715495,3.9970190664215712,1.3161676,False
ZTF19abdurqw,SN,,,275.8494421818182,22.09789058181818,15.79372648345264,50.0508131162652,1.3161604,False
ZTF21aatvcaj,SN,,,124.73662984999996,50.36440982272727,34.24311178661949,168.66479713889757,1.3161283,False
ZTF21aaaubig,SN,,,154.23546619565218,73.39751263913044,39.46784829587354,136.28993048107918,1.3161223,False
ZTF18abqvish,NT,,,18.93434809090909,3.087679972727273,-59.22065203852595,134.84939811614026,1.3160696,False
ZTF19aaysjii,AGN,,,214.5810018947369,-21.186581657894735,37.30902258346041,328.644510783143,1.3159491,False
ZTF21abhqoja,NT,,,235.97506170000003,26.24736110833333,51.65990594441282,41.74649869390711,1.3159162,False
ZTF21abpspkf,SN,,,85.00419962962964,49.35513665925925,9.685259350539395,161.90531202680276,1.3159096,False
ZTF21aatmmgd,SN,,,123.34565671764706,-6.179149888235294,15.104993185069644,228.21337756219955,1.3158085,False
ZTF22aaucozn,SN,SN Ia,0.039,226.9220964769231,70.9843621923077,42.16970126031919,108.67746168726416,1.3157934,False
ZTF18absvfce,VS,,,305.86443272962964,-4.333320896296296,-22.412749270394176,39.79357624588632,1.3157784,False
ZTF23aaqlssm,SN,,,241.2409183135135,54.57201758918919,45.5781276379338,84.67857084843125,1.315686,False
ZTF24aapwkmm,SN,,,247.56682680229883,67.30856782643677,38.24665203026685,99.29584501220734,1.3156644,False
ZTF20acwqqax,SN,,,179.38203275625,3.00255715625,62.64491837880615,272.50035507199806,1.3155982,False
ZTF22abyprft,SN,,,357.3648077176471,15.454256170588238,-44.8397969619439,101.6392905460956,1.3155528,False
ZTF20abctyza,SN,SN Ia,0.101,273.0819958458333,42.57813517916667,24.82252505575441,69.8470819937525,1.3155404,False
ZTF19aascuns,AGN,,,246.75558576896552,5.113031920689656,34.26196179026557,19.761987789393444,1.3155335,False
ZTF20aainjkz,VS,,,136.19859506428574,79.19793022857142,32.654740424006285,133.64954036693953,1.315499,False
ZTF21acjgmxn,SN,,,36.04353126875,29.6741163,-29.017920243005943,145.95856552101714,1.315478,False
ZTF18abwusgl,SN,,,297.9387602599999,10.710931235,-8.207283971853107,49.48392563923259,1.3154732,False
ZTF21aarjqkt,SN,,,321.488136435,20.457058285,-21.173029396824347,71.2178630375825,1.3154197,False
ZTF20aazrlbt,SN,,,162.39897436666666,49.17030099166667,57.84335147832789,161.44871917854363,1.3152937,False
ZTF18aawdoyf,AGN,,,224.8879522470588,15.461460120588235,58.078463732923616,18.103340496588917,1.3151741,False
ZTF24abmffcf,VS,,,263.23578274761906,52.21586313809525,32.922523388673845,79.49837972848084,1.3151214,False
ZTF19accdaam,AGN,,,148.36086999259257,22.17058520740741,49.45871316623743,209.87535042113348,1.3150622,False
ZTF22abfvjeg,SN,SN Ia,0.084,335.2974897055555,11.096915005555555,-37.19539754528549,74.25583018896262,1.3150413,False
ZTF22aadeclf,SN,SN I,0.064527,194.62980769090908,2.4767319272727266,65.29024752922416,307.16615756520986,1.3148428,False
