rank,object_id,score,score_norm,n_obs
1813,ZTF22aadnjsh,5.067717,83.20,25
1814,ZTF22abwljjv,2.603809,83.19,16
1815,ZTF19abapojf,3.778268,83.18,20
1816,ZTF19abctuej,39.705414,83.18,171
1817,ZTF23aaopkgx,8.376513,83.16,47
1818,ZTF19acitnck,2.781025,83.16,10
1819,ZTF21abneigz,71.958870,83.15,351
1820,ZTF20abhtzig,3.756064,83.14,18
1821,ZTF24abyehsi,2.593227,83.14,14
1822,ZTF22aayjsro,15.975119,83.14,72
1823,ZTF24abbjuwa,5.022362,83.13,31
1824,ZTF19adajqcq,7.119367,83.12,41
1825,ZTF20abgbdeh,3.755095,83.10,18
1826,ZTF19acyfclm,124.370621,83.10,561
1827,ZTF26aaadopr,2.592034,83.10,17
1828,ZTF26aaoqrxr,2.770180,83.09,12
1829,ZTF23abkpino,3.749287,83.06,20
1830,ZTF24abcrgam,5.017938,83.06,26
1831,ZTF23aaktkgz,2.589873,83.05,16
1832,ZTF18aatmlsy,7.077598,83.02,39
1833,ZTF24aahtnpc,2.732927,83.02,12
1834,ZTF24aahoxay,3.742141,83.02,19
1835,ZTF24ablxiwv,8.164235,83.01,48
1836,ZTF22aasvzwl,2.569981,83.01,14
1837,ZTF24abbcrsy,5.011631,82.99,28
1838,ZTF21aacpasn,3.736353,82.98,18
1839,ZTF22abxacvm,2.567152,82.96,16
1840,ZTF18aaxkfos,2.723728,82.96,12
1841,ZTF26aawdtys,3.728332,82.94,18
1842,ZTF24aaosvzx,7.042006,82.93,34
1843,ZTF19aaknfpe,5.003682,82.92,25
1844,ZTF23aaglpmu,2.562674,82.91,16
1845,ZTF25aacdjzo,15.323070,82.90,72
1846,ZTF22aaudftc,3.709461,82.90,22
1847,ZTF26aadsjvg,2.718488,82.89,10
1848,ZTF25abbevau,17.979685,82.87,84
1849,ZTF20aahujpd,2.540946,82.87,14
1850,ZTF20abqefja,3.678885,82.86,19
1851,ZTF18aacsudg,8.122458,82.86,53
1852,ZTF19abplfxs,4.970183,82.85,32
1853,ZTF23aauzfbi,7.000114,82.84,40
1854,ZTF20abqmmhn,2.712026,82.82,12
1855,ZTF19abzmiek,2.525725,82.82,15
1856,ZTF20abmddts,3.673713,82.82,18
1857,ZTF25ablzevb,4.951087,82.78,31
1858,ZTF23aawmbkn,3.671445,82.78,19
1859,ZTF20acfveoi,2.516907,82.78,16
1860,ZTF25abgpdzk,2.711391,82.76,12
1861,ZTF23aahvmpq,6.971830,82.75,40
1862,ZTF22abaseoc,3.658733,82.74,19
1863,ZTF24abqttfy,2.510298,82.73,16
1864,ZTF18aasprui,4.908937,82.71,25
1865,ZTF22aalfezf,8.086608,82.71,56
1866,ZTF26aaaqcyq,3.614415,82.70,18
1867,ZTF20aciigcw,2.708967,82.69,11
1868,ZTF24aamkufg,2.493342,82.68,14
1869,ZTF24abamkay,14.785002,82.67,75
1870,ZTF25acjglgj,3.603196,82.66,19
1871,ZTF22aavcfed,6.962833,82.65,34
1872,ZTF23abfroaw,4.886268,82.64,32
1873,ZTF22aahuzvt,37.083366,82.64,110
1874,ZTF18aatpqxq,2.478058,82.64,15
1875,ZTF23abiklhv,2.702001,82.63,11
1876,ZTF26aaakwva,3.580279,82.62,24
1877,ZTF22aajjdkr,2.473098,82.59,14
1878,ZTF19abhdlxp,3.576048,82.58,22
1879,ZTF20aavqfli,4.871266,82.57,29
1880,ZTF20aavnnqo,6.908404,82.56,39
1881,ZTF19acennqf,2.689390,82.56,12
1882,ZTF19aabzxic,8.039428,82.56,44
1883,ZTF18aamvrvi,2.469764,82.55,14
1884,ZTF23aaaihae,3.571455,82.54,21
1885,ZTF19abyzvwf,2.460007,82.50,17
1886,ZTF23abhweyr,4.867542,82.50,26
1887,ZTF22aajhdnf,3.568076,82.50,24
1888,ZTF24abpqghw,2.678795,82.49,11
1889,ZTF18adngjwe,17.173670,82.47,83
1890,ZTF19aarxyqx,6.908094,82.47,43
1891,ZTF20aaswzdm,3.566269,82.46,20
1892,ZTF20abypcui,2.455615,82.46,15
1893,ZTF21aalkhot,14.183555,82.44,67
1894,ZTF19aamoyyw,109.056587,82.43,611
1895,ZTF20abasqfx,4.857404,82.43,26
1896,ZTF23abijmwr,2.676153,82.43,12
1897,ZTF21abbyhvw,3.562236,82.41,20
1898,ZTF26aajmiei,2.455191,82.41,15
1899,ZTF26aarzhok,7.916207,82.41,51
1900,ZTF20aattqbi,6.821316,82.37,39
1901,ZTF25acellum,3.553546,82.37,19
1902,ZTF18aaxvpsw,2.452954,82.36,14
1903,ZTF24ablypqy,2.643731,82.36,13
1904,ZTF20abbvnpr,4.851388,82.36,28
1905,ZTF20aclzegl,3.548253,82.33,19
1906,ZTF21acertnr,2.448568,82.32,14
1907,ZTF22abxdoki,2.637739,82.29,13
1908,ZTF19aaneugz,3.528618,82.29,18
1909,ZTF18abqkfvr,4.834738,82.29,31
1910,ZTF20aaetrle,6.806004,82.28,43
1911,ZTF24abxwfhw,2.447066,82.27,17
1912,ZTF18aawseij,7.862970,82.26,51
1913,ZTF20aafmdzj,3.528423,82.25,18
1914,ZTF21aaampui,37.214397,82.24,148
1915,ZTF19acxlddi,2.570699,82.23,13
1916,ZTF25abvalml,2.446792,82.23,15
1917,ZTF17aabhioj,56.927563,82.22,208
1918,ZTF25abwcrqw,4.826480,82.22,28
1919,ZTF23aawzixu,3.522804,82.21,21
1920,ZTF19acyjysk,14.079529,82.20,61
1921,ZTF18aagrotg,107.029190,82.19,252
1922,ZTF20abbxogo,6.780807,82.19,36
1923,ZTF21aarjmsf,2.441665,82.18,15
1924,ZTF21acefcnp,3.507172,82.17,18
1925,ZTF21acissla,2.569475,82.16,11
1926,ZTF23abfmlft,4.823744,82.15,28
1927,ZTF22abgxzer,2.428457,82.13,17
1928,ZTF24aavvypx,3.495470,82.13,24
1929,ZTF24aahlctw,7.739133,82.11,46
1930,ZTF23aadbzfq,6.774167,82.10,39
1931,ZTF24abciekd,2.556401,82.10,10
1932,ZTF21aapdmnr,3.480970,82.09,19
1933,ZTF25abwnvao,2.425416,82.09,15
1934,ZTF23abbcdlp,4.789281,82.07,30
1935,ZTF19abuhlxk,16.275883,82.07,86
1936,ZTF25abflwiu,3.473309,82.05,21
1937,ZTF22aaddxva,2.399489,82.04,17
1938,ZTF20acqilvj,2.551708,82.03,12
1939,ZTF18adkxyub,70.578789,82.02,343
1940,ZTF22aadepde,3.469420,82.01,23
1941,ZTF19aarfyvc,4.785177,82.00,26
1942,ZTF25aajiutj,6.761198,82.00,43
1943,ZTF23aahnabd,2.396600,82.00,16
1944,ZTF18abgmmso,3.465236,81.97,20
1945,ZTF24abljkvr,14.006662,81.97,59
1946,ZTF20acbaajc,2.549162,81.96,12
1947,ZTF18absafkt,7.731100,81.95,45
1948,ZTF25acdvzkq,2.394472,81.95,16
1949,ZTF18abmoaci,36.484783,81.94,105
1950,ZTF24abuclbj,4.703336,81.93,28
1951,ZTF26aauoyat,3.457557,81.93,23
1952,ZTF26aafhnvs,6.731993,81.91,41
1953,ZTF25aaczsit,2.391077,81.91,14
1954,ZTF25aaugdpv,2.546414,81.90,13
1955,ZTF25aaupzsu,3.450659,81.89,20
1956,ZTF22aaaqwar,4.684584,81.86,25
1957,ZTF20achojyc,2.388189,81.86,16
1958,ZTF22aadkxfy,3.436629,81.85,21
1959,ZTF23abizggb,2.524111,81.83,12
1960,ZTF18adkvhyi,6.714649,81.82,40
1961,ZTF18abytcbx,2.374377,81.81,17
1962,ZTF19abegizf,3.430595,81.81,24
1963,ZTF20abjatqy,7.711458,81.80,52
1964,ZTF20aazrxef,4.673753,81.79,29
1965,ZTF20aadcfva,2.372169,81.77,17
1966,ZTF22aabwxnp,3.420266,81.77,18
1967,ZTF20acvglwq,2.518331,81.76,10
1968,ZTF23aazvhon,13.651691,81.73,62
1969,ZTF23aaelxbd,3.411417,81.73,24
1970,ZTF24aazagzl,6.703252,81.73,35
1971,ZTF21aaaosmn,2.362494,81.72,15
1972,ZTF19aculypc,4.671125,81.72,27
1973,ZTF24aalmzid,2.515552,81.70,13
1974,ZTF18abgjgma,108.114174,81.69,501
1975,ZTF21aagtceu,3.411149,81.69,22
1976,ZTF24aaqxajf,2.343004,81.68,14
1977,ZTF18abwlyqr,16.141960,81.67,95
1978,ZTF25aalvbwm,7.672240,81.65,45
1979,ZTF25aavllhu,4.663509,81.65,30
1980,ZTF23aaylkdm,3.410621,81.65,19
1981,ZTF19acfuxzl,6.630411,81.63,39
1982,ZTF20abixkpg,2.505648,81.63,12
1983,ZTF20aautscv,2.328963,81.63,17
1984,ZTF24abazskr,3.409785,81.60,24
1985,ZTF23aaejvbh,2.328605,81.58,15
1986,ZTF25abalshy,4.640544,81.58,32
1987,ZTF22aaafnry,2.504068,81.56,11
1988,ZTF19abqykyd,3.386495,81.56,22
1989,ZTF21aapffqd,6.460008,81.54,33
1990,ZTF23aaekevj,2.323239,81.54,17
1991,ZTF20acwyoxc,3.384412,81.52,18
1992,ZTF19aavnwyt,4.631197,81.51,29
1993,ZTF18acedtqb,7.603380,81.50,51
1994,ZTF19addfaiv,13.522508,81.50,74
1995,ZTF24abhwvrb,2.451106,81.50,13
1996,ZTF18abxmxtq,2.318182,81.49,17
1997,ZTF24abmffcf,3.378937,81.48,21
1998,ZTF22aagdejc,2.309670,81.45,17
1999,ZTF24abhgjqn,6.415119,81.45,39
2000,ZTF26aaacwjf,3.377377,81.44,23
2001,ZTF21aaxzczy,4.597051,81.44,28
2002,ZTF23abjemle,2.392344,81.43,12
2003,ZTF21aatugnq,3.376300,81.40,21
2004,ZTF19abzfmak,2.308708,81.40,16
2005,ZTF21aceqpgp,4.588900,81.37,27
2006,ZTF25acgqfpv,2.386576,81.37,11
2007,ZTF22abborwv,3.371074,81.36,21
2008,ZTF19abuhlpn,2.298767,81.36,17
2009,ZTF26aavilqo,6.412187,81.35,40
2010,ZTF19aawlgrc,7.478263,81.35,45
2011,ZTF19abgcbey,3.370539,81.32,23
2012,ZTF21aaamxqn,2.296534,81.31,15
2013,ZTF24aanbjel,32.412411,81.31,168
2014,ZTF23abovvas,2.383402,81.30,11
2015,ZTF18abrebsb,4.556304,81.30,28
2016,ZTF19aaulzvc,3.370079,81.28,23
2017,ZTF18abfxnvd,15.674414,81.27,87
2018,ZTF20acaswjs,13.338381,81.26,61
2019,ZTF20abeevyo,2.292501,81.26,16
2020,ZTF21abfyxpf,6.385005,81.26,41
2021,ZTF17aacpcfv,35.851429,81.25,129
2022,ZTF23aansrmz,3.366730,81.24,20
2023,ZTF21aaxtlbj,2.372630,81.23,12
2024,ZTF23abdgswy,4.547179,81.23,32
2025,ZTF24aalcfyh,2.290936,81.22,14
2026,ZTF22aavcvgd,7.449263,81.20,50
2027,ZTF25aaawevx,3.355777,81.20,22
2028,ZTF24abxzdek,2.287591,81.17,17
2029,ZTF23abaqzym,6.377154,81.17,40
2030,ZTF20acgzjmh,2.352515,81.17,11
2031,ZTF21aaprfkc,3.345750,81.16,23
2032,ZTF23aagkutf,4.527390,81.16,25
2033,ZTF19abahsgg,2.285083,81.13,14
2034,ZTF21abtgbwr,3.341426,81.12,24
2035,ZTF18abnuekr,52.388512,81.11,236
2036,ZTF25abhbvnd,2.336189,81.10,13
2037,ZTF25aaiushx,4.510578,81.09,27
2038,ZTF20aausahr,2.282075,81.08,17
2039,ZTF17aadesnh,106.945663,81.08,662
2040,ZTF24aaiahuu,3.340638,81.08,18
2041,ZTF24abkjtsn,6.321713,81.08,40
2042,ZTF23aaqhvds,7.302135,81.05,54
2043,ZTF21aaragyr,3.305239,81.04,18
2044,ZTF21aaqlwqb,2.281621,81.04,17
2045,ZTF20abrmmah,2.321153,81.03,10
2046,ZTF19abwswzb,12.716142,81.03,58
2047,ZTF23abijmzk,4.504997,81.02,30
2048,ZTF24abvuydm,3.302705,81.00,22
2049,ZTF26aaachld,2.280964,80.99,16
2050,ZTF24aaqzycc,6.248300,80.98,34
2051,ZTF20aammmln,2.318776,80.97,11
2052,ZTF20acynlkj,3.292157,80.96,18
2053,ZTF18abodmfy,140.108154,80.95,1067
2054,ZTF25acatfer,4.422818,80.95,26
2055,ZTF21acgyzel,2.278413,80.94,17
2056,ZTF23aazxmdo,3.248294,80.92,21
2057,ZTF20abfklsy,7.258976,80.90,47
2058,ZTF19abipmfl,2.295573,80.90,12
2059,ZTF18ablrwhp,59.109013,80.90,363
2060,ZTF18abxufxf,2.272809,80.90,17
2061,ZTF22abmzdzr,6.131680,80.89,43
2062,ZTF19aadecuf,15.590746,80.88,85
2063,ZTF25aafsrzj,3.241879,80.88,24
2064,ZTF22abgzexd,4.411126,80.88,25
2065,ZTF24aaxnrue,2.257060,80.85,14
2066,ZTF26aasjvzb,2.293847,80.84,13
2067,ZTF22aaqiizy,3.241169,80.83,21
2068,ZTF17aaagyqz,83.440086,80.82,313
2069,ZTF24abzasaz,2.254636,80.81,17
2070,ZTF26aatmcni,4.349180,80.80,32
2071,ZTF20acgbkji,6.120895,80.80,43
2072,ZTF24aawtoiv,12.261625,80.80,71
2073,ZTF21acheiti,3.223579,80.79,21
2074,ZTF20aacexgb,2.283074,80.77,11
2075,ZTF18abmfybu,175.108582,80.77,1111
2076,ZTF21abawosy,2.240504,80.76,16
2077,ZTF20acvdfmw,3.219917,80.75,24
2078,ZTF19abupned,7.122117,80.75,56
2079,ZTF25acfwfen,4.348549,80.73,32
2080,ZTF18abqvwgc,2.236539,80.71,16
2081,ZTF21aceqgbv,3.212290,80.71,24
2082,ZTF21abdlvxh,6.103237,80.71,33
2083,ZTF19acudiph,2.279279,80.70,12
2084,ZTF22abpulqo,3.210683,80.67,24
2085,ZTF25aauhmpn,2.233837,80.67,16
2086,ZTF25aaipaml,4.339842,80.66,29
2087,ZTF24abdfesv,2.276769,80.64,12
2088,ZTF19aczlcvh,3.210523,80.63,23
2089,ZTF24aasvnnj,2.231731,80.62,16
2090,ZTF22aaayceh,6.078935,80.61,39
2091,ZTF21aafgljq,7.068822,80.60,50
2092,ZTF19aayslow,4.279145,80.59,28
2093,ZTF21acioxcf,3.197702,80.59,18
2094,ZTF23aaefpyd,2.228096,80.58,17
2095,ZTF24aawjnuo,2.262449,80.57,12
2096,ZTF20aayprqz,12.254292,80.56,69
2097,ZTF26aadonog,35.375473,80.56,108
2098,ZTF24aaijpcp,3.193483,80.55,23
2099,ZTF20aawcjrx,2.225424,80.53,14
2100,ZTF23aaojjru,4.257765,80.52,29
2101,ZTF25acgggyl,6.067442,80.52,36
2102,ZTF21aayyxum,3.193144,80.51,22
2103,ZTF25aanztch,2.235048,80.50,11
2104,ZTF21aaeedxy,2.219182,80.49,14
2105,ZTF25acldmbe,15.196693,80.48,81
2106,ZTF21aaglgcb,3.193008,80.47,20
2107,ZTF21abgcgem,4.234581,80.45,26
2108,ZTF22aaskqie,7.022773,80.45,53
2109,ZTF20absdqjb,2.215841,80.44,14
2110,ZTF19abpzvae,2.232180,80.44,13
2111,ZTF22aashrtn,3.187205,80.43,22
2112,ZTF24aalbzkr,6.067240,80.43,34
2113,ZTF25aaxiqif,2.215610,80.39,14
2114,ZTF19adiwuli,3.175687,80.39,18
2115,ZTF19aaraxhh,4.234221,80.38,31
2116,ZTF20actgnvy,29.323595,80.37,183
2117,ZTF25aapthsg,2.218673,80.37,13
2118,ZTF23abkjjkj,3.172133,80.35,23
2119,ZTF24aapqudd,2.211780,80.35,15
2120,ZTF20abjpvce,6.055600,80.33,36
2121,ZTF23abgyyvj,12.220400,80.33,59
2122,ZTF23abhtkba,4.204975,80.31,32
2123,ZTF23aaintny,3.159102,80.31,21
2124,ZTF23aaecsou,2.197952,80.31,13
2125,ZTF24aaxmecv,2.191410,80.30,17
2126,ZTF19adbnlki,6.931130,80.30,44
2127,ZTF18acrwlob,96.164436,80.28,537
2128,ZTF22abpydmh,3.126843,80.27,24
2129,ZTF22abvciba,2.186965,80.26,16
2130,ZTF25aceicse,6.033883,80.24,38
2131,ZTF22abggmae,4.200980,80.24,26
2132,ZTF20aamlmec,2.196508,80.24,12
2133,ZTF21acguaen,3.126346,80.23,23
2134,ZTF20aausxam,2.186365,80.21,17
2135,ZTF23aabfosj,3.113024,80.19,20
2136,ZTF25aaqbsio,2.190720,80.17,13
2137,ZTF23abhlsha,4.178035,80.17,26
2138,ZTF24aauyupk,2.186007,80.16,15
2139,ZTF24aawxqjl,6.617996,80.15,47
2140,ZTF19abxwfdb,5.992610,80.15,38
2141,ZTF24absebmb,3.081346,80.15,18
2142,ZTF21abwunpp,2.184556,80.12,17
2143,ZTF23aaeubgd,2.186334,80.11,10
2144,ZTF24aahgncc,3.077355,80.11,22
2145,ZTF23aaraamx,4.142540,80.10,30
2146,ZTF20abupxie,12.028627,80.09,71
2147,ZTF21aagsypp,15.173820,80.08,80
2148,ZTF21acbphas,2.183098,80.07,16
2149,ZTF22abmzydy,3.061361,80.06,22
2150,ZTF19aayfibi,5.928135,80.06,43
2151,ZTF22abkdzvi,2.177766,80.04,12
2152,ZTF21aaovdlh,4.135855,80.03,32
2153,ZTF21abvctva,2.182139,80.03,14
2154,ZTF23aafwykt,3.052469,80.02,18
2155,ZTF24aaxadom,6.414312,80.00,56
2156,ZTF21aamnrfb,52.183372,80.00,228
2157,ZTF23aadwaiz,3.050049,79.98,20
2158,ZTF20abmcyox,2.180272,79.98,14
2159,ZTF22aatgiuw,2.176429,79.97,13
2160,ZTF24abqprtv,5.900739,79.96,34
2161,ZTF20acxbbaj,4.134938,79.96,28
2162,ZTF22aafnqtw,3.017009,79.94,19
2163,ZTF23absbyol,2.178570,79.94,17
2164,ZTF21achrlmg,2.169289,79.91,11
2165,ZTF21acerqzu,3.013628,79.90,22
2166,ZTF24abcgwxk,2.174316,79.89,16
2167,ZTF22aadlnaf,4.114452,79.89,30
2168,ZTF22abivqkc,5.881311,79.87,38
2169,ZTF24abagjgq,3.013398,79.86,24
2170,ZTF21absvlrr,34.469429,79.86,112
2171,ZTF21aavoqpl,11.859982,79.86,70
2172,ZTF23aapvsqz,6.379079,79.85,49
2173,ZTF20abznlzw,2.172467,79.84,17
2174,ZTF20aaaxerd,2.160591,79.84,13
2175,ZTF20achvere,2.995723,79.82,19
2176,ZTF24aahnnsa,4.088337,79.82,29
2177,ZTF24abaoemb,2.171551,79.80,14
2178,ZTF25aafkxdu,2.988950,79.78,20
2179,ZTF23aadbait,5.869596,79.78,43
2180,ZTF17aadrhuy,58.639862,79.78,399
2181,ZTF23abjrmon,2.143460,79.77,10
2182,ZTF22abayatz,2.170056,79.75,16
2183,ZTF20aavptjf,4.055888,79.75,31
2184,ZTF19abdqaao,2.987116,79.74,21
2185,ZTF18acavhal,85.047493,79.73,604
2186,ZTF19aaxesxx,2.139137,79.71,13
2187,ZTF21accyulo,2.169146,79.71,16
2188,ZTF25abxgmpf,2.976045,79.70,22
2189,ZTF19aalbrcd,6.357262,79.70,49
2190,ZTF19abqyoxj,5.840262,79.68,38
2191,ZTF20abgxuqt,15.171339,79.68,100
2192,ZTF25abqnjhz,4.035739,79.68,28
2193,ZTF24abcnkdl,2.166080,79.66,16
2194,ZTF22aaaunno,2.974691,79.66,19
2195,ZTF22aadhind,2.136296,79.64,10
2196,ZTF25acinfdh,11.716564,79.63,76
2197,ZTF20abbeoaa,2.974006,79.62,24
2198,ZTF23aadwhmn,2.165588,79.62,15
2199,ZTF25abpzwne,4.018498,79.60,29
2200,ZTF20aaurknv,5.781174,79.59,35
2201,ZTF22aajvhrj,2.973598,79.58,22
2202,ZTF20acghnop,2.133085,79.58,11
2203,ZTF26aarhchh,2.158485,79.57,15
2204,ZTF20aaupolv,6.356511,79.55,49
2205,ZTF22aamgcot,2.969582,79.54,20
2206,ZTF25aaprgjx,4.010433,79.53,26
2207,ZTF22abddapw,2.156535,79.52,15
2208,ZTF22abgbzlm,2.120743,79.51,10
2209,ZTF20aauombk,5.772127,79.50,41
2210,ZTF19adbnaky,2.962301,79.50,20
2211,ZTF19aawtqdv,2.154099,79.48,15
2212,ZTF22aafytvb,4.008721,79.46,29
2213,ZTF22abmucza,2.962134,79.46,22
2214,ZTF18acrunad,81.661934,79.45,327
2215,ZTF20aaydgsu,2.117661,79.44,13
2216,ZTF19acifmpr,25.770603,79.44,150
2217,ZTF22abmjdfo,2.147587,79.43,17
2218,ZTF20abmhkrd,2.946238,79.42,19
2219,ZTF20aaznpor,5.706223,79.41,33
2220,ZTF20acedqis,6.235030,79.40,44
2221,ZTF20ackhzba,3.993712,79.39,27
2222,ZTF19aaafqxz,11.670139,79.39,76
2223,ZTF20acnubie,2.143810,79.39,14
2224,ZTF26aajybxd,2.106652,79.38,10
2225,ZTF23aaeaxgr,2.945793,79.38,19
2226,ZTF22aalktcq,2.118544,79.34,15
2227,ZTF22aahvzzh,2.944544,79.34,18
2228,ZTF22abarhid,3.993469,79.32,26
2229,ZTF22aaektkm,5.569539,79.31,41
2230,ZTF20acsfean,2.104313,79.31,13
2231,ZTF24abofwql,2.930290,79.29,20
2232,ZTF25abilzji,2.117840,79.29,16
2233,ZTF18abxyutn,14.249362,79.28,102
2234,ZTF25abfhefj,2.929945,79.25,22
2235,ZTF25aacnour,3.980920,79.25,27
2236,ZTF21aarejnt,2.116202,79.25,17
2237,ZTF25abshatc,6.064939,79.25,45
2238,ZTF25abikgia,2.097562,79.24,12
2239,ZTF24ablnstl,5.546699,79.22,34
2240,ZTF25aageefz,2.919083,79.21,21
2241,ZTF25acahppo,2.114388,79.20,15
2242,ZTF25acauqtp,3.961961,79.18,32
2243,ZTF19abozuxh,2.091309,79.18,13
2244,ZTF19abtslqm,2.915699,79.17,20
2245,ZTF19abqstxq,31.424181,79.17,109
2246,ZTF21abuydim,2.112468,79.16,15
2247,ZTF20abqdkne,11.548100,79.16,69
2248,ZTF22abkpkej,2.913424,79.13,19
2249,ZTF19aawfcgp,5.531515,79.13,37
2250,ZTF26aadsewy,2.088238,79.11,12
2251,ZTF21acjndeu,2.105752,79.11,14
2252,ZTF19abauzma,3.961663,79.11,25
2253,ZTF21abcmtev,6.055532,79.10,53
2254,ZTF24aaltyfi,2.910501,79.09,20
2255,ZTF22abvmbow,2.103101,79.07,16
2256,ZTF26aaqklxk,2.908243,79.05,21
2257,ZTF21absbrag,2.086021,79.05,11
2258,ZTF19aazwnwy,3.941318,79.04,25
2259,ZTF23aahqvtz,5.434550,79.04,37
2260,ZTF19ablqnuw,2.101974,79.02,14
2261,ZTF20abjgzjd,2.907543,79.01,19
2262,ZTF20acjpbni,2.082556,78.98,13
2263,ZTF20acynllu,2.096361,78.97,17
2264,ZTF22aajakms,2.892356,78.97,22
2265,ZTF26aaayebg,3.936427,78.97,32
2266,ZTF20aauvjws,5.865311,78.95,50
2267,ZTF24abdzqra,5.372663,78.94,35
2268,ZTF25abktftq,2.881900,78.93,19
2269,ZTF21aantxma,2.093848,78.93,17
2270,ZTF25acfgklb,11.497407,78.92,66
2271,ZTF23aaetxdd,2.075163,78.91,13
2272,ZTF20abpvhqv,3.907832,78.90,29
2273,ZTF22abiroms,2.874177,78.89,19
2274,ZTF18abznndg,47.468151,78.89,220
2275,ZTF24abmfgxy,14.242805,78.88,85
2276,ZTF25acjfusz,2.093330,78.88,16
2277,ZTF18abgtrbi,95.265633,78.87,467
2278,ZTF26aamcbyy,5.348855,78.85,39
2279,ZTF20absfrbq,2.869862,78.85,22
2280,ZTF19acmbekd,2.073706,78.85,11
2281,ZTF24aalbxfh,2.089437,78.84,16
2282,ZTF22aaffaah,3.887077,78.83,25
2283,ZTF25abmrckr,2.868629,78.81,24
2284,ZTF18adkcntv,5.806766,78.80,51
2285,ZTF19abakjci,2.084923,78.79,14
2286,ZTF21acjpsdc,2.069077,78.78,13
2287,ZTF22aafyeft,2.867757,78.77,23
2288,ZTF19abgrmfu,3.884582,78.76,27
2289,ZTF20abdxoeu,5.322453,78.76,42
2290,ZTF22abiqxao,2.081253,78.74,15
2291,ZTF21abzxxic,2.853597,78.73,18
2292,ZTF24aaqzwky,2.068087,78.71,13
2293,ZTF25abwnmgf,2.074548,78.70,14
2294,ZTF20aammhli,11.308225,78.69,66
2295,ZTF24abzksbl,3.883743,78.69,32
2296,ZTF19aawgfnn,2.846869,78.69,18
2297,ZTF20aartnkv,5.301586,78.66,40
2298,ZTF23aanpwhc,2.073342,78.65,14
2299,ZTF18abcjtzm,56.691696,78.65,366
2300,ZTF26aawampy,2.062102,78.65,13
2301,ZTF23aaepuao,2.843377,78.65,21
2302,ZTF24aapebzb,5.805883,78.65,48
2303,ZTF19acfqtej,3.880349,78.62,25
2304,ZTF24aaudwan,2.072618,78.61,15
2305,ZTF21abtxxjk,2.824860,78.61,21
2306,ZTF21abhzboh,2.054624,78.58,12
2307,ZTF24abiqyej,5.243109,78.57,36
2308,ZTF19acybagc,101.696915,78.57,985
2309,ZTF17aaaikoz,197.200653,78.57,1726
2310,ZTF22aafywul,2.822879,78.57,23
2311,ZTF20acxqpyj,2.068521,78.56,17
2312,ZTF19abhfpok,3.841674,78.55,32
2313,ZTF19acdabep,2.810878,78.53,20
2314,ZTF24aaiwbat,2.067827,78.52,15
2315,ZTF25aaqlevn,2.054559,78.51,13
2316,ZTF19abecaca,25.304131,78.50,178
2317,ZTF19adavzew,5.771699,78.50,44
2318,ZTF20acucbek,13.699030,78.49,87
2319,ZTF20aazquhc,2.803290,78.48,20
2320,ZTF22aamjqvc,5.205275,78.48,35
2321,ZTF23abjhvzr,3.813024,78.48,25
2322,ZTF20abjckms,27.594967,78.47,130
2323,ZTF22aalmrqp,2.054047,78.47,15
2324,ZTF25aasfkmy,11.230563,78.45,76
2325,ZTF22aafulrw,2.049116,78.45,10
2326,ZTF17aabtvsy,2.798011,78.44,23
2327,ZTF25abeclqx,2.049590,78.42,16
2328,ZTF23aajakys,3.806401,78.41,26
2329,ZTF21achltea,2.797720,78.40,21
2330,ZTF19abdkfqe,5.147948,78.39,35
2331,ZTF24aaronqk,2.047611,78.38,11
2332,ZTF23aaetmwj,2.043651,78.38,17
2333,ZTF17aabvtjx,77.429115,78.38,654
2334,ZTF20aaumlmu,2.763878,78.36,19
2335,ZTF22abfyukg,5.756297,78.35,46
2336,ZTF23aavdzpd,3.785794,78.33,28
2337,ZTF25aazinqa,2.040512,78.33,16
2338,ZTF25aciomvg,2.746103,78.32,24
2339,ZTF21aafobir,2.042643,78.32,10
2340,ZTF19abfxbro,5.107544,78.29,40
2341,ZTF20aawjjgt,2.032195,78.29,15
2342,ZTF23aaczpmh,2.745714,78.28,18
2343,ZTF24abeppdw,3.740671,78.26,31
2344,ZTF23aaovxyr,2.025987,78.25,13
2345,ZTF25accwqaq,2.745178,78.24,23
2346,ZTF23aabvmul,2.020470,78.24,14
2347,ZTF19aawxrtk,10.898880,78.22,71
2348,ZTF20aammbrw,2.742964,78.20,21
2349,ZTF18adoabrj,5.083098,78.20,42
2350,ZTF21aavhlry,5.572398,78.20,52
2351,ZTF20aatrvpl,2.018068,78.20,16
2352,ZTF24abckhke,3.717259,78.19,25
2353,ZTF20acnwfpc,2.019394,78.18,10
2354,ZTF25aajoapm,2.740618,78.16,22
2355,ZTF18acfhmhp,2.012539,78.15,14
2356,ZTF22abqpclr,3.709594,78.12,29
2357,ZTF26aaadpeh,2.724594,78.12,19
2358,ZTF21abxdibe,2.009929,78.12,12
2359,ZTF25aajupcd,5.003138,78.11,35
2360,ZTF25aaowtbk,2.006148,78.10,14
2361,ZTF18adactwl,13.186905,78.09,85
2362,ZTF24aasehlg,60.817402,78.08,297
2363,ZTF25aafomou,2.716905,78.08,24
2364,ZTF20aagyuvy,1.984311,78.06,14
2365,ZTF22aasyada,3.691278,78.05,30
2366,ZTF21aagpdzy,1.999794,78.05,13
