,objectId,decmean,decstd,ramean,rastd,glatmean,glonmean,jdgmax,gmag,dmdt_g,dmdt_g_2,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,jdrmax,mag_r02,mag_r08,mag_r28,rmag,dmdt_r,dmdt_r_2,magrmax,magrmean,magrmin,jdmax,jdmin,ncand,ncandgp,distpsnr1,sgscore1,sgmag1,srmag1,htm16,g_minus_r,jd_g_minus_r,ncandgp_7,ncandgp_14,ssnamenr,dmdt_g_err,dmdt_r_err,z,classification,classificationReliability,distance,separationArcsec,tns_name,tns_type,host_name
39,ZTF18aaivvmd,52.033156507692304,0.0874373641456381,241.20900895384614,0.3041436307818656,46.332551006088224,81.19114457362608,2461057.0336921,19.9594,0.0253864,,19.9732,20.0208,20.047,20.0604,20.0099,19.9594,2461078.0294907,19.0793,18.9391,18.7892,18.7838,1.11951,1.09731,19.9282,18.8395,18.5786,2461078.0294907,2461050.0329977,13,10,0.26943,0.99875,18.1745,17.664,59700875278,1.2277,2461057.0336921,4.0,5.0,,0.111301,0.297536,,VS,1.0,0.0,0.097,2025slf,,
40,ZTF18aajeaby,29.15171193076923,0.19359651309678447,252.21318989999997,0.28494351182318156,38.19329115696216,49.9899179460195,2458743.6204514,19.577,-0.0239532,-38.8802,627769.0,34.9172,21.3545,20.4429,19.9278,19.577,2458744.6240509,2579.74,22.1247,20.3061,19.726,-0.00746683,0.0293336,20.0687,19.8821,19.726,2458744.6240509,2458714.6502894,13,10,0.837259,,19.5937,19.6256,56235334255,0.2201,2458724.6846528,3.0,3.0,,-0.0530012,-0.0443523,,NT,1.0,365.04,0.73,2019nqm,,
41,ZTF18aajgkyt,29.342613200000002,0.38997431747511746,166.40530975454544,0.10389946811304691,66.63820756941415,201.2546458267802,2460458.7174306,19.4041,-0.0814794,-0.113794,19.3817,19.2021,19.1454,19.4041,19.0244,18.7849,2460452.6807986,18.9435,18.9196,18.9037,18.9407,0.0196219,0.0415558,18.9787,18.9382,18.8953,2460458.7174306,2460437.6767708,11,10,0.675063,0.00666667,18.6339,17.729,60607894411,-0.0221996,2460452.7576042,3.0,6.0,,0.0494984,0.120109,,NT,1.0,478.423,0.553,2024ihb,,
42,ZTF18aakipwm,56.48475547999999,0.14608565793876888,229.69769952000001,0.19152492626353027,50.66618074271916,91.44550764123564,2460356.0103935,18.3882,-0.131731,0.0439828,18.3565,18.3646,18.3771,18.3882,18.3492,18.2777,2460355.9671644,18.2792,18.2552,18.2437,18.2694,24.0011,0.0115773,18.2919,18.267,18.238,2460356.0103935,2460351.9077546,10,10,0.909541,0.096625,17.6129,17.2149,57594009095,0.118834,2460356.0103935,10.0,10.0,,1.51253,115.666,,NT,1.0,308.929,0.912,2024bxt,,
43,ZTF18aakuohk,62.006816670588236,0.15472102435403814,244.2538901411765,0.9235773663284328,41.55055971510533,93.58349347255044,2461077.9900926,19.1754,,,18.8938,17.931,17.0543,19.3645,17.7117,15.7958,2461074.0144329,17.5337,16.6519,16.2403,18.452,-1.24916,-0.0194013,18.6617,17.0817,15.6872,2461077.9900926,2461050.0371644,17,10,0.639593,0.990833,18.2296,17.6687,57646983877,-0.0207996,2461073.9134838,4.0,4.0,,,0.0587409,,VS,1.0,0.0,0.479,2024ggh,,
44,ZTF18aakxwiz,52.50015305999999,0.14319351963015217,238.91381136,0.24613435627391508,47.53969364299664,82.44568197251597,2461077.0432755,19.7407,0.00247991,-0.0717416,19.7429,19.8155,19.8569,20.123,19.9388,19.7407,2461075.0478241,19.3148,19.4109,19.5237,19.3114,0.0355022,0.00435506,19.6334,19.513,19.3114,2461077.0432755,2461054.9751968,10,10,0.2543,0.005,18.8141,18.2259,59697825129,0.489201,2461065.9323843,3.0,5.0,,0.0419338,0.0245223,,AGN,1.0,866.308,0.26,2021tma,,
45,ZTF18aakzxki,23.808141870000004,0.14378997133304547,265.53822319,0.13195691354333683,25.24538780784828,47.99490749044641,2461077.0500231,18.6707,0.0383489,-0.117683,18.7011,18.8259,18.809,19.1726,18.7204,18.1754,2461077.0196528,18.8435,18.8725,18.7746,18.6022,0.432036,0.276265,19.4514,18.7082,17.868,2461077.0500231,2461060.0051389,10,10,0.273467,0.979887,18.6138,18.9013,56249650805,0.0684814,2461077.0500231,5.0,6.0,,0.054618,0.140639,,CV,1.0,0.0,0.261,2018cyb,,
46,ZTF18aalldmu,50.47360129999999,0.16210438742135455,139.89865325789472,0.23384175975032168,43.86034138680751,167.72671400296943,2461074.912662,15.3065,2.08629,0.183531,16.8173,18.6336,19.2558,20.1582,19.1633,15.3065,2461076.9331366,15.6733,17.1999,18.502,15.4803,0.0649534,-0.759414,19.7335,18.3099,15.4803,2461076.9331366,2461050.8597917,19,10,0.064129,0.970417,18.6009,18.1102,63962081510,-0.3137,2461074.912662,3.0,4.0,,0.162428,0.0197249,,CV,1.0,0.0,0.038,2024zck,,
47,ZTF18aalmrdp,27.330844954545455,0.324712974213191,139.36914563636367,0.1228609017941913,42.82427412856898,199.7215639555237,2461162.666875,18.5241,-0.15487,-0.101853,18.486,18.5111,18.5239,18.5301,18.4861,18.3904,2461185.7142593,18.292,18.2747,18.2979,18.2927,-0.00530772,0.0134406,18.3852,18.1514,17.9461,2461185.7142593,2461159.6778472,11,10,0.568146,0.00791667,18.2501,17.7845,64205562152,0.560499,2461162.666875,1.0,3.0,,0.411397,0.0228392,,AGN,1.0,344.146,0.43,2018iry,,
48,ZTF18aaluzrx,58.77619105833333,0.13499667662866696,173.64345898333332,0.519552465500012,55.64770066315342,140.53131502096193,2460103.7386111,19.2355,-0.141372,-0.411548,19.1704,19.3365,19.6561,20.0213,19.3979,18.9589,2460105.7573727,19.1383,19.3765,19.7165,19.0823,0.0445885,-0.0859389,19.9908,19.3779,19.0823,2460105.7573727,2460092.7450347,12,10,0.737746,0.0116667,18.9503,18.1119,61850503366,0.0615005,2460103.7386111,6.0,10.0,,0.0951416,0.0749589,,NT,1.0,492.87,0.65,2023jup,,
49,ZTF18aamapyg,57.351450054545445,0.09352209726901611,186.01164324545454,0.21334926411719157,59.38918373442699,130.1891025215764,2460120.7567245,19.2219,0.0161659,0.0386269,19.2247,19.3377,19.6646,19.9775,19.4234,19.1758,2460118.7166898,19.2717,19.2717,19.2717,19.2717,,,19.2717,19.2717,19.2717,2460120.7567245,2460103.7390972,11,10,2.34504,0.0164583,18.9558,18.3792,57408998337,-0.0172005,2460118.7372801,5.0,8.0,,0.114991,,,SN,2.0,534.94,2.37,2023kht,,
50,ZTF18aaowtgn,36.36120202,0.1317763071870803,245.11483769999995,0.12998702212441957,45.15897173159348,58.36882785509178,2460088.8295023,19.9266,-0.0241934,0.0389291,19.9089,19.7839,19.6561,19.9266,19.7092,19.5265,2460090.9624306,19.4484,19.4439,19.4032,19.4484,-0.00712046,-0.0392476,19.4484,19.3466,19.2562,2460090.9624306,2460061.9310648,10,10,0.286115,0.025125,18.4149,18.0315,59777595316,0.316799,2460063.932419,3.0,5.0,,0.0740052,0.00851743,,NT,1.0,131.63,0.28,2023cmt,,
51,ZTF18aapukti,55.42911539166667,0.1026403560960904,265.0474394333333,0.1718905023563713,32.00181234225552,83.36081449186858,2460239.6571065,19.6918,-0.127192,-0.0261614,19.6099,19.7188,20.0887,20.4292,19.7523,19.4347,2460242.6226852,19.6032,19.5936,19.8403,19.6402,-0.0417075,0.0642229,20.1201,19.5623,19.3623,2460242.6226852,2460224.6982176,12,10,0.919668,,19.7402,19.1693,57463072432,0.176199,2460239.6571065,5.0,9.0,,0.104015,0.0825465,,NT,1.0,0.0,0.88,2018mlb,,
52,ZTF18aaqceqh,58.791565379999994,0.20950730683000351,159.86772208,0.39245494735903,50.967279932690346,149.54832283117344,2458812.9304167,19.4869,,,19.4869,19.4869,19.4869,19.4869,19.4869,19.4869,2458836.9870949,72284.7,30.0831,20.4749,19.1918,-28.8143,-0.026086,19.7433,19.201,18.8749,2458836.9870949,2458812.9304167,10,10,0.236998,0.008125,18.6959,18.2939,61947447576,0.295101,2458812.9304167,5.0,7.0,,,-102.641,,NT,1.0,197.08,0.48,2019vnl,,
53,ZTF18aaqcezl,58.63885255454545,0.22006666524449117,159.7170727090909,0.43590897258601885,51.00411532831613,149.81453468264283,2458812.9304167,19.6468,-358.222,348.382,235.933,19.739,19.456,19.9698,19.5592,19.2579,2458813.0619329,24.3651,19.6075,19.4974,19.4725,0.0453404,0.00834318,19.4735,19.4394,19.3807,2458813.0619329,2458799.0528819,11,10,0.525768,0.012375,19.8202,19.2524,61947509492,-0.1448,2458804.9843634,5.0,8.0,,-654.747,-0.17145,,SN,2.0,,0.3,2019veg,,
54,ZTF18aaqrmuk,45.471085427272726,0.16637050644762819,218.45039927272728,0.3359490110082998,62.61860838690217,81.7369941448005,2459264.9051736,20.2632,-0.0588134,-0.100977,20.1987,19.9277,19.6776,20.2632,19.7999,19.5131,2459265.0199074,19.9736,19.7872,19.604,19.999,-0.0112327,-0.0903058,19.999,19.741,19.4814,2459265.0199074,2459249.953044,11,10,0.524108,0.0547083,19.1795,18.0498,59957242100,0.1754,2459263.0093171,5.0,9.0,,,,,NT,1.0,622.8,0.5,2021cnb,,
55,ZTF18aaqznkg,31.106562970000006,0.03160916854264543,277.30571893,0.036488108991751006,18.018442473997155,59.27693871501766,2460903.6939352,18.8901,-0.117102,0.101908,18.7642,18.3055,17.9431,18.8901,18.3156,17.7265,2460903.8131366,18.898,18.4544,18.0907,19.0181,-0.117429,0.0976276,19.0181,18.4726,17.8688,2460903.8131366,2460894.6775579,10,10,0.0629058,0.260839,18.2888,-999.0,54482839934,-0.127995,2460903.6939352,6.0,10.0,,0.0502045,0.0578951,,SN,2.0,0.0,0.18,2018bhx,,
56,ZTF18aarcmpp,18.093887708333334,0.07478264705053264,161.466344675,0.07345986864449107,59.74078428454796,223.63398510097323,2459266.8047569,19.231,0.020789,0.0409,19.2666,19.7034,20.4129,20.9811,19.8113,19.231,2459264.7959838,19.4107,19.889,20.4336,19.303,0.118219,0.0532915,20.8192,19.9158,19.303,2459266.8047569,2459252.8192361,12,10,1.01856,0.0136012,20.4476,19.5769,61157377601,-0.0310001,2459264.8323611,6.0,10.0,,,,,NT,1.0,0.0,0.94,2021crj,,
57,ZTF18aarlolp,8.359428666666668,0.1803088150928316,186.00453009166665,0.29109836326574595,70.14075382852809,282.59048306338616,2459379.7080324,20.341,-149.42,-0.0112186,20.2652,20.3135,20.3871,20.4735,20.3012,20.128,2459379.7124074,19.886,19.8977,19.9067,19.8846,0.040084,-11.866,20.1244,19.9736,19.8846,2459379.7124074,2459369.7291551,12,10,0.0419183,,19.072,18.3625,58247407177,0.00360107,2459373.7576273,6.0,10.0,,,,,NT,1.0,660.74,0.06,2021pdd,,
58,ZTF18aarodqs,34.44590142727273,0.1838904071743663,224.00348794545454,0.22785212395442508,62.38383270372687,55.9917857415266,2459254.0292361,20.0113,0.020504,226.025,19.0164,19.9078,19.9705,20.2259,20.0765,19.9726,2459255.9297569,20.345,20.0113,20.018,20.2862,0.0312182,-25.3038,20.2862,20.077,19.8505,2459255.9297569,2459249.9864468,11,10,,,,,60126983938,-0.2749,2459250.0414931,10.0,10.0,-999.0,-0.147808,-0.220033,,SN,2.0,,0.32,2021bue,,
59,ZTF18aartjod,8.01212421,0.16029684308793735,232.03737500999995,0.06526204273224159,48.30791555573692,13.070549509953379,2459023.7348958,20.3099,0.0964253,-0.0548416,130.59,20.1484,19.9074,20.3099,19.8857,19.574,2459032.7487616,856.351,20.6463,19.4085,19.4489,0.151475,-0.0121801,19.4489,19.1479,18.9549,2459032.7487616,2459011.7911227,10,10,,,,,56419965866,0.747601,2459017.7117708,2.0,6.0,-999.0,-0.0427457,-0.0600373,,SN,2.0,143.89,2.4,2020mny,,
60,ZTF18aarujtm,58.56402718181818,0.04223936044028883,233.65876895454542,0.21032271893159818,47.76836870123637,92.46632937443871,2459491.639375,18.3715,-0.0545104,-0.0503424,18.3283,18.3021,18.4108,18.5168,18.2797,18.1071,2459491.6810995,18.3581,18.5442,19.1368,18.3573,0.00379625,0.12256,19.7541,18.8068,18.3573,2459491.6810995,2459473.6457986,11,10,1.71911,0.0230833,19.162,18.5696,57634858008,-0.0456009,2459480.6558565,3.0,8.0,,,,,SN,2.0,301.16,0.92,2021zbe,,
61,ZTF18aasncio,36.43965025333334,0.26492917864512017,297.0971482733333,0.4299341498172909,5.437033214185319,71.36852655968146,2461028.6380208,16.8062,-0.167646,-0.0605626,16.7138,16.8336,16.7741,17.9082,16.9782,16.4542,2461017.6499306,16.1605,17.1492,17.6314,15.871,,,18.098,17.4511,15.871,2461028.6380208,2461003.6029861,15,10,0.364547,0.920417,16.3249,16.1488,54850320953,-1.1879,2461005.592037,4.0,6.0,,0.0355933,,,CV,1.0,0.0,0.289,2021thh,,
62,ZTF18aasprui,36.9433785,0.06586327656396088,243.64085793199996,0.13424718948180156,46.369332491342774,59.11687898751735,2458352.6499769,20.246,0.483854,-0.410093,548.056,14.4928,16.8741,20.246,18.061,17.363,2458359.7240741,32304.8,23.7643,18.2933,19.2054,0.30376,-0.273319,19.2054,17.8695,17.4432,2458359.7240741,2458334.6878356,25,10,1.92766,0.165095,18.4193,18.036,59772417460,0.0492992,2458336.7365972,4.0,7.0,,-0.110539,-0.132054,0.038,SN,2.0,168.7,2.27,2018euz,SN Ia,
63,ZTF18aasxxoz,57.89062767272728,0.08766856322781598,211.24775287272732,0.2029407547078475,56.63059453164936,105.18301853675587,2461061.0540394,18.8368,-0.0718758,0.00351336,18.7854,18.7973,18.8952,18.9762,18.7636,18.6759,2461060.9746065,18.7766,18.8469,18.9502,18.7816,-0.00700989,0.0270694,19.0249,18.8281,18.7126,2461061.0540394,2461049.9927083,11,10,1.03691,0.00854167,18.6611,17.9689,57308475844,0.0552444,2461061.0540394,8.0,10.0,,0.07089,0.0579258,,NT,1.0,338.635,1.002,2026jq,,
64,ZTF18aasywuv,28.201449990000004,0.12512467440226122,221.19879542000004,0.28509317146180696,64.93435649586479,42.01639534429379,2460532.7187153,20.1605,-0.0608516,0.0784495,20.0848,19.8137,19.6326,20.1605,19.7088,19.289,2460530.7355324,19.7001,19.6717,19.6096,19.7003,-0.0111284,,19.7003,19.6283,19.5563,2460532.7187153,2460513.7368171,10,10,0.370288,0.000833333,19.6592,19.1532,60027589467,0.335899,2460530.6756019,5.0,7.0,,0.150832,0.0328219,,NT,1.0,577.918,0.387,2024qcr,,
65,ZTF18aatezaj,53.41064686666667,0.08906942910060178,226.54236406666666,0.24818718419950056,53.85841569980337,88.84060412648088,2459334.7500926,20.2433,-0.107344,-0.0845448,20.2075,19.74,19.0792,20.2433,19.2932,18.5359,2459343.820787,19.0858,18.8022,18.3309,19.1363,-0.0882841,-0.0510911,19.1363,18.4634,17.7462,2459343.820787,2459313.9284838,12,10,0.706367,0.179726,18.8706,18.4184,59660257155,1.7137,2459334.7500926,2.0,3.0,,,,0.03419,NT,1.0,150.55,0.59,2021hdw,SN Ia,
66,ZTF18aatjmcx,56.724070608333335,0.30042298231399206,178.83832270833332,0.39448508755138245,58.757787428709726,137.78260208694184,2458855.9987963,20.0959,-0.0376101,0.026191,20160.7,26.6991,21.2493,20.74,20.4698,20.0959,2458856.0584375,98489.8,26.0898,20.3077,19.4043,0.027842,3.54397,19.8708,19.6077,19.2371,2458856.0584375,2458827.9420949,12,10,0.640198,0.5,-999.0,20.2234,61975111239,0.6639,2458837.0562847,4.0,5.0,,-0.0701211,-0.0490942,,SN,2.0,,0.46,2019tqm,,
67,ZTF18aauuzmf,27.43938037,0.07246703427264618,195.64670934999998,0.06679940418259031,87.50345270086555,40.72834245996405,2460125.7981597,19.0535,0.0263574,0.0823094,19.0474,18.9469,18.8058,19.1072,18.8664,18.6613,,,,,,,,,,,2460125.7981597,2460099.6896296,10,10,0.550065,0.0438333,18.2282,17.9305,58698035211,,,4.0,6.0,,0.109093,,0.018,NT,1.0,78.21,0.52,2023czd,SN Ia,
68,ZTF18aauyrlg,79.83106152941178,0.23242371487352997,225.9646543470588,1.1080173433750473,35.48167969319304,116.13108379202323,2459712.7760185,19.8061,-0.0383286,0.00863492,19.8035,19.6985,19.5427,19.8061,19.5069,19.4242,2459723.8010301,20.1564,19.9298,19.7159,20.1739,-0.122498,7.06315,20.1739,19.6094,19.3518,2459723.8010301,2459694.8108681,17,10,0.260054,0.5,-999.0,-999.0,57173873832,0.246101,2459712.7760185,1.0,3.0,,,,,UNCLEAR,3.0,0.0,0.91,2022ibm,,
69,ZTF18aavdwmh,57.6498507,0.14335078197034243,270.15987432727275,0.266212994934746,29.334366487558423,86.14937021240962,2459294.893588,18.8343,-0.0874034,-0.0268386,18.7746,18.6432,18.63,18.8343,18.5635,18.2832,2459291.888669,18.4169,18.5166,19.0478,18.4168,-0.000128054,0.0312191,19.7594,18.8823,18.4154,2459294.893588,2459267.9292477,11,10,0.325498,0.0384167,19.012,18.2296,53036188876,0.163801,2459291.9912153,3.0,5.0,,,,0.073,NT,1.0,0.0,0.61,2021dtm,SN Ia,
70,ZTF18aaviokz,40.4479159090909,0.18388600960382095,207.86822412727273,0.34555987577419506,71.80428857460988,83.79994395029246,2459274.9765046,19.1259,-0.0833205,0.013044,19.0823,19.0105,19.3133,19.7441,19.0516,18.7512,2459280.9330208,19.4147,19.2397,19.0915,19.4347,-0.0677542,-0.00220012,19.4347,19.1536,19.0,2459280.9330208,2459253.887037,11,10,0.83391,0.105827,17.5926,16.98,59271501911,0.0997009,2459274.9765046,3.0,5.0,,,,,NT,1.0,441.76,0.83,2021duz,,
71,ZTF18aavsblr,80.0857580909091,0.23628969881624926,238.43208338181822,1.1343726122152729,33.809822146896586,114.42196695631067,2460953.6362269,19.037,0.037544,-0.178528,19.057,19.1145,19.2347,19.65,19.2873,19.037,2460948.6570833,19.0425,19.0342,18.9718,19.0425,-0.00108225,0.0293227,19.0425,18.9792,18.8743,2460953.6362269,2460923.6763542,11,10,0.714981,0.0586667,17.5541,17.1122,57131783273,0.4443,2460948.7458565,5.0,5.0,,0.088781,0.009162,,VS,1.0,0.0,0.712,2021irw,,
72,ZTF18aavsilo,15.958447828571428,0.17704631369102833,216.3876449,0.20441556832703792,65.49412935990956,10.650389045470298,2459702.799213,20.2579,,0.0959118,20.2579,20.2579,20.2579,20.3969,18.9664,18.1056,2459012.7322454,18.7185,18.5326,18.079,18.7632,-0.0663955,0.0327346,18.7632,18.1225,17.2532,2459702.799213,2458955.8996412,14,10,0.410847,0.19044,17.271,16.6075,59491063586,0.5625,2458997.7114005,,,,,0.0609951,0.04592,NT,1.0,203.54,0.31,2020jje,SN Ia,
73,ZTF18aavtxjk,60.96351913636364,0.23383672320047472,255.53476332727269,0.24019562838502553,36.65249156715966,90.41929928029765,2460934.6571991,18.7482,-0.0776444,0.0853951,18.6709,18.3165,17.4329,18.7482,18.0541,16.2515,,,,,,,,,,,2460934.6571991,2460910.7241667,11,10,0.511904,0.110542,17.9031,17.1217,57533879182,,,3.0,7.0,,0.0653763,,0.065759,NT,1.0,296.162,0.477,2025wxi,SN Ia,
74,ZTF18aavtxjk,60.96351913636364,0.23383672320047472,255.53476332727269,0.24019562838502553,36.65249156715966,90.41929928029765,2460934.6571991,18.7482,-0.0776444,0.0853951,18.6709,18.3165,17.4329,18.7482,18.0541,16.2515,,,,,,,,,,,2460934.6571991,2460910.7241667,11,10,0.511904,0.110542,17.9031,17.1217,57533879182,,,3.0,7.0,,0.0653763,,0.069,NT,1.0,296.162,0.477,2018mpx,SN Ia,
75,ZTF18aaweoqq,8.028123419999998,0.2762836083734262,225.80720636,0.13376082797450664,53.43789693958891,7.629033756917492,2459732.7735995,20.2145,-0.0480081,0.0783712,20.1634,19.9794,19.8353,20.2145,19.9106,19.712,2459726.8749884,19.8097,19.9083,19.9714,19.7609,0.0619163,0.0124233,20.007,19.8714,19.7609,2459732.7735995,2459719.7742477,10,10,0.135891,,19.7146,18.7265,59390837102,0.0471992,2459726.8295486,4.0,10.0,,0.129971,0.12879,,NT,1.0,652.96,0.14,2022kpf,,
76,ZTF18aaweqlf,8.101244783333334,0.10345087529947627,226.27568044999998,0.1967843499899124,53.102534778780495,8.178625773676462,2460858.8287847,19.8355,22.3517,0.013477,20.054,20.0101,19.871,20.1476,19.8905,19.7009,2460856.7783449,19.9192,19.7972,19.6478,19.9263,-0.0604589,-545.204,19.9263,19.7154,19.5446,2460858.8287847,2460829.8517245,12,10,0.896018,0.995,18.5779,18.3125,59388955276,0.3277,2460846.7788426,3.0,8.0,,28.3639,0.0512042,,AGN,1.0,8699.05,0.533,2024dzv,,
77,ZTF18aawhrjb,34.80235247272727,0.12524840581782692,255.3801016181818,0.05480902720120944,36.688230805666656,57.6400179123705,2460795.8730787,18.9794,-0.0645728,0.0442973,18.9594,18.7724,18.6091,18.9794,18.6526,18.504,2460789.9244907,18.3837,18.4826,18.6173,18.3152,0.19636,0.209676,18.7125,18.4505,18.3152,2460795.8730787,2460780.8986921,11,10,0.509669,0.0870714,18.2867,17.6143,56337982770,0.276199,2460789.8640509,4.0,9.0,,0.0192072,0.11612,0.06244,NT,1.0,280.062,0.466,2025htg,SN Ia,
78,ZTF18aawigkf,35.0557969090909,0.10318158090253986,244.23934236363638,0.1397959542736683,45.77655824037404,56.4408792219861,2460960.6197338,20.1881,-0.0688141,-0.0425456,20.1837,19.9722,19.305,20.1881,19.4045,18.3446,2460960.6352431,19.0755,18.9055,18.5618,19.1077,-0.0235756,0.108984,19.1077,18.7766,18.0857,2460960.6352431,2460932.6430093,11,10,0.754101,0.00875,19.5843,19.5376,59779209015,1.08045,2460960.6197338,4.0,8.0,,0.032627,0.0633183,0.0252,NT,1.0,0.0,0.567,2025uso,SN IIb,
79,ZTF18aawiluo,43.69983683846154,0.19130560495999474,256.5042412538462,0.38447555611023876,36.918130382528965,68.80759953016953,2459677.9702315,20.6854,-0.0369794,12.0282,20.6312,20.3889,20.2493,20.7394,20.5534,20.1772,2459683.8868866,19.7459,19.7073,19.6343,19.7301,0.00736519,441.307,19.969,19.7194,19.5824,2459683.8868866,2459673.8703588,13,10,0.639347,0.5,20.5186,-999.0,59644429480,1.0339,2459677.9702315,6.0,10.0,,,,,SN,2.0,0.0,2.07,2022dtk,,
80,ZTF18aawmxdx,13.984371272222223,0.06026602691447281,147.24317471666666,0.04505105103280677,45.58198407531079,220.68496883812128,2458494.9642245,17.9839,0.000519364,0.102131,2150760.0,66.7335,22.4453,19.7507,18.7186,17.9756,2458494.9568519,617163.0,33.8321,19.5063,18.0191,0.0893039,-0.036263,18.5055,17.9832,17.5539,2458494.9642245,2458464.9990972,18,10,0.938386,0.116899,18.7401,18.322,60834117118,-0.0352001,2458464.9990972,1.0,3.0,,-0.00600944,-0.0208772,0.0425,NT,1.0,188.33,0.9,2018jti,SN Ia,
81,ZTF18aawomdg,22.470482500000003,0.18639165334406615,154.52687279999998,0.1379137912475567,55.02514901149755,211.96908201850488,2460242.9859144,19.7766,-0.141345,-0.0817098,19.6895,19.5003,19.411,19.7766,19.4454,19.2893,2460244.9989815,19.4252,19.5021,19.603,19.4154,0.0187049,-0.0950184,19.6813,19.5323,19.4127,2460244.9989815,2460231.9725463,11,10,0.704292,0.000833333,20.5202,19.846,60936693053,-0.1549,2460239.9953704,5.0,10.0,,0.0733668,0.0503544,,NT,1.0,0.0,0.68,2023wyc,,
82,ZTF18aawpclf,44.25525606,0.08648788530000323,169.61267971,0.10184697768071735,64.67585448612003,164.30067924072918,2459023.7200463,20.4304,0.0171574,0.00312994,-117981.0,13.5347,19.5563,20.4304,20.2172,20.0201,2459026.6996065,178.556,19.2069,19.5424,19.7742,0.0051256,-0.00610469,19.7742,19.6764,19.5447,2459026.6996065,2458997.6820949,10,10,,,,,63951256657,0.4347,2459017.7216204,5.0,8.0,-999.0,-0.0202869,-0.037039,,SN,2.0,,0.82,2020lwd,,
83,ZTF18aawrotg,34.665813916666664,0.13281738289945422,228.2563470416667,0.11370430203102294,58.87656037120864,55.75574981375355,2460842.7765278,20.6243,-0.0464607,0.0357872,20.6227,20.4189,19.8393,20.6243,19.8326,19.2389,2460850.7773727,20.1298,19.8808,19.4584,20.1675,-0.0596872,0.0390249,20.1675,19.6201,18.939,2460850.7773727,2460820.8078588,12,10,1.95898,0.0530833,19.5275,18.9939,60114487136,0.2999,2460820.8625347,3.0,5.0,,0.0308918,0.0636176,0.07177,SN,2.0,323.831,1.979,2025ikg,SN Ia,
84,ZTF18aawsekm,40.95006412307692,0.12384548632394196,256.98227826153845,0.22312997835685255,36.31512486922773,65.43602276955926,2460558.6549769,19.9774,-0.0779365,0.0186648,19.9129,19.8237,19.7408,19.9774,19.8028,19.6525,,,,,,,,,,,2460558.6549769,2460544.7020602,13,10,1.63887,0.0446607,18.1267,17.5877,59639842910,,,6.0,10.0,,0.27217,,,SN,2.0,0.0,1.637,2024ttb,,
85,ZTF18aawueqv,63.33643289375,0.24788400108194075,266.590900125,0.7381387460875407,31.290424948890543,92.65982956124152,2461072.9875347,19.2704,0.0504068,176.64,19.2765,19.3926,19.5473,19.7479,19.571,19.2704,2461075.0323727,19.3025,19.2923,19.3258,19.3211,0.305789,50.8648,19.9288,19.3983,19.2665,2461075.0323727,2461050.0134375,16,10,0.679423,0.718464,18.4817,18.5097,57523061653,-0.658401,2461072.9875347,4.0,6.0,,0.0474852,0.174297,,AGN,1.0,1981.71,1.04,2021unw,,
86,ZTF18aaxkfos,45.670380507670075,0.060989165351126036,160.3379768482584,0.10745000770811372,58.27351660617792,168.52601564377744,2458295.6795139,18.793,0.0940666,-0.0533364,138265.0,32.1997,20.0364,19.1124,18.6109,18.2406,2458292.7407986,216.984,20.3437,19.086,18.3076,-0.0473819,0.0208489,18.8539,18.5523,18.3076,2458295.6795139,2458269.75,12,10,0.380768,0.00625,19.7989,19.0493,64135019017,-0.0669994,2458279.7001157,4.0,6.0,,-0.0400607,-0.0204651,0.075,NT,1.0,,0.48,2018cdv,SN Ia,
87,ZTF18aayhyfv,15.457160845454545,0.22310387532936066,213.52565045454548,0.33589093921089175,67.53722496053183,5.8391555910577475,2461176.7942708,19.9833,0.0809509,-0.0852526,20.0605,20.1152,20.1304,20.3166,20.1373,19.9833,2461175.816794,19.4698,19.5747,19.6853,19.4713,-0.0139538,-0.0253768,19.7582,19.5942,19.4428,2461176.7942708,2461148.8367593,11,10,0.896453,0.0332083,18.9382,18.2175,58357696168,0.593201,2461175.7908912,6.0,8.0,,0.261244,0.127509,,AGN,1.0,6607.2,0.812,2018mpb,,
88,ZTF18aazelxv,38.90562452142857,0.10108513352900243,278.3126475928571,0.11850996786104621,19.95480010739733,67.31497634009872,2460576.6404745,19.9925,-0.193349,-0.00518377,19.8766,19.8264,19.7736,19.9925,19.8138,19.6933,2460576.6735648,20.1047,20.142,20.074,20.002,0.170387,0.0142845,20.1705,19.9787,19.7994,2460576.6735648,2460547.7216782,14,10,0.216195,0.211208,18.8806,18.8001,54265425136,-0.00945282,2460576.6404745,1.0,1.0,,0.187146,0.229459,,AGN,1.0,6607.2,0.204,2019cqb,,
89,ZTF18aazzajt,44.71683264,0.13560222794120214,235.75916492000002,0.2241343231573307,51.638280494959936,71.72652624398388,2461078.0092824,19.8733,-0.0578891,-0.0048458,19.8423,19.7707,19.8032,19.9497,19.7912,19.6429,2461076.0399421,19.7673,19.8171,19.8446,19.753,0.0264501,,19.8586,19.8058,19.753,2461078.0092824,2461054.9747222,10,10,0.4647,0.992188,18.7813,18.9009,59690861220,,,4.0,6.0,,0.0751524,0.0670275,,AGN,1.0,19004.3,0.436,2024xrt,,
